subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,r
4,audio,different_sds,1,3,1,2853.059908,2.00E-04,1,140.6213114,1,2,2
4,audio,different_sds,2,1,1,3033.230934,0.02,2,297.1945814,1,4,5
4,audio,different_sds,2,1,1,2810.377648,4.00E-05,2,63.79084723,0,1,5
4,audio,different_sds,1,2,1,2839.060684,2.00E-04,1,160.2368662,1,2,3
4,audio,different_sds,1,1,1,2805.509756,2.00E-04,1,189.8842482,1,2,4
1,audio,different_sds,1,2,1,2666.026347,0.02,1,325.046477,1,4,3
1,audio,different_sds,1,1,1,2741.448293,2.00E-04,1,173.0040415,1,2,4
1,audio,different_sds,1,1,1,2767.920728,4.00E-05,1,81.56486795,1,1,4
1,audio,different_sds,2,1,0,2811.046277,2.00E-04,1,22.82347116,0,2,5
1,audio,different_sds,2,1,1,2965.71218,2.00E-04,2,174.3493954,1,2,5
1,audio,different_sds,2,3,1,2497.428385,0.02,2,56.59469153,0,4,7
2,audio,different_sds,2,1,0,2862.1813,3.00E-04,1,85.73136912,0,3,5
2,audio,different_sds,2,3,1,3144.107077,0.02,2,132.8883338,1,4,7
2,audio,different_sds,1,2,1,2841.510773,2.00E-04,1,125.0584349,1,2,3
2,audio,different_sds,1,2,1,2837.740011,2.00E-04,1,159.2035316,1,2,3
2,audio,different_sds,1,1,0,2314.172947,4.00E-05,2,137.4545814,0,1,4
2,audio,different_sds,1,2,1,2863.858299,3.00E-04,1,336.7387733,1,3,3
3,audio,different_sds,2,1,1,2722.361327,4.00E-05,2,123.0640562,0,1,5
3,audio,different_sds,1,1,0,2683.15488,4.00E-05,2,347.2865725,1,1,4
3,audio,different_sds,2,1,0,2700.943204,2.00E-04,1,332.1770097,0,2,5
3,audio,different_sds,1,1,1,2783.76976,2.00E-04,1,218.3702176,1,2,4
3,audio,different_sds,1,3,0,2745.991942,3.00E-04,2,19.78954342,1,3,2
3,audio,different_sds,2,2,1,3340.581382,2.00E-04,2,67.45568843,1,2,6
4,audio,different_sds,2,3,1,3098.459268,0.02,2,37.45692221,1,4,7
4,audio,different_sds,1,1,1,2555.462182,2.00E-04,1,18.02464785,1,2,4
4,audio,different_sds,1,1,1,2915.784556,3.00E-04,1,253.8619931,0,3,4
4,audio,different_sds,2,2,1,2190.281506,0.02,2,88.92046464,1,4,6
4,audio,different_sds,2,4,1,3122.304053,0.02,2,67.45895807,1,4,8
4,audio,different_sds,2,2,0,2472.677947,2.00E-04,1,345.098713,1,2,6
1,audio,different_sds,2,3,1,1933.652804,2.00E-04,2,162.0267199,1,2,7
1,audio,different_sds,1,1,0,2222.957872,4.00E-05,2,191.2339603,0,1,4
1,audio,different_sds,2,4,1,2192.419635,0.02,2,359.948455,1,4,8
1,audio,different_sds,1,2,1,2789.094808,0.02,1,232.8579194,1,4,3
1,audio,different_sds,2,1,1,3443.494605,4.00E-05,2,309.8020281,1,1,5
1,audio,different_sds,1,2,1,2639.594514,0.02,1,356.7374687,1,4,3
2,audio,different_sds,2,1,1,2911.939532,2.00E-04,2,338.0021009,0,2,5
2,audio,different_sds,2,1,0,2910.433465,0.02,1,180.3733416,0,4,5
2,audio,different_sds,2,1,0,2916.025503,2.00E-04,1,10.8220542,1,2,5
2,audio,different_sds,1,1,0,2291.374526,4.00E-05,2,291.7522674,0,1,4
2,audio,different_sds,2,1,1,2838.330345,4.00E-05,2,208.793724,0,1,5
2,audio,different_sds,1,2,1,2913.402438,0.02,1,327.016407,1,4,3
3,audio,different_sds,2,1,1,2451.905715,2.00E-04,2,214.068986,1,2,5
3,audio,different_sds,1,2,0,2765.854727,0.02,2,158.8214833,1,4,3
3,audio,different_sds,1,1,1,2830.491385,4.00E-05,1,155.8380756,1,1,4
3,audio,different_sds,1,2,0,2911.220224,3.00E-04,2,143.9518784,1,3,3
3,audio,different_sds,1,2,1,2761.920388,0.02,1,356.2507346,1,4,3
3,audio,different_sds,1,1,0,2941.706798,4.00E-05,2,350.833767,0,1,4
4,audio,different_sds,1,3,1,2738.509345,3.00E-04,1,8.492151313,1,3,2
4,audio,different_sds,1,2,0,3517.050109,4.00E-05,2,66.7293994,0,1,3
4,audio,different_sds,2,1,1,3016.563448,4.00E-05,2,79.22913089,1,1,5
4,audio,different_sds,2,2,0,2666.631361,2.00E-04,1,213.2223047,0,2,6
4,audio,different_sds,1,1,0,2607.286404,2.00E-04,2,295.1534128,1,2,4
4,audio,different_sds,1,3,1,2638.300441,0.02,1,122.9781948,1,4,2
1,audio,different_sds,1,2,0,2609.510402,0.02,2,139.421389,1,4,3
1,audio,different_sds,1,1,0,2619.076004,2.00E-04,2,330.9559483,1,2,4
1,audio,different_sds,1,1,0,3016.322392,4.00E-05,2,179.9958753,0,1,4
1,audio,different_sds,2,3,1,3476.224277,0.02,2,270.93142,1,4,7
1,audio,different_sds,2,1,1,2329.900218,4.00E-05,2,248.4857601,1,1,5
1,audio,different_sds,2,3,1,2437.350259,0.02,2,193.6371513,1,4,7
2,audio,different_sds,1,1,0,2648.435414,3.00E-04,2,255.5190725,1,3,4
2,audio,different_sds,1,1,1,2640.00837,3.00E-04,1,337.7024369,1,3,4
2,audio,different_sds,2,1,1,2943.101314,3.00E-04,2,241.1525038,1,3,5
2,audio,different_sds,2,1,1,2050.59359,3.00E-04,2,292.149799,1,3,5
2,audio,different_sds,1,1,0,2799.930705,3.00E-04,2,357.1153591,1,3,4
2,audio,different_sds,1,2,1,2714.506278,0.02,1,56.49053315,1,4,3
3,audio,different_sds,1,1,0,1944.86263,2.00E-04,2,194.4483866,0,2,4
3,audio,different_sds,1,3,1,2626.444306,0.02,1,75.49885755,1,4,2
3,audio,different_sds,1,2,1,2637.477489,3.00E-04,1,303.3545223,1,3,3
3,audio,different_sds,1,1,0,2982.996991,2.00E-04,2,117.5718344,0,2,4
3,audio,different_sds,1,1,0,3136.455274,4.00E-05,2,106.9324251,0,1,4
3,audio,different_sds,2,2,1,2283.353471,2.00E-04,2,176.184408,1,2,6
4,audio,different_sds,2,1,0,2433.301478,4.00E-05,1,107.9251051,1,1,5
4,audio,different_sds,1,4,1,2813.564162,3.00E-04,1,284.5219042,1,3,1
4,audio,different_sds,1,2,0,2858.039166,0.02,2,38.49514848,1,4,3
4,audio,different_sds,2,1,0,2785.840757,4.00E-05,1,153.5738044,0,1,5
4,audio,different_sds,1,3,0,2497.088787,2.00E-04,2,151.255915,1,2,2
4,audio,different_sds,1,1,1,2903.315608,0.02,1,197.4095755,1,4,4
1,audio,different_sds,1,1,1,2902.090903,2.00E-04,1,72.39753829,1,2,4
1,audio,different_sds,2,4,1,4263.308838,3.00E-04,2,153.6106469,1,3,8
1,audio,different_sds,1,1,0,3218.209238,2.00E-04,2,243.3881409,0,2,4
1,audio,different_sds,2,1,1,2703.489961,4.00E-05,2,231.9988393,0,1,5
1,audio,different_sds,1,2,1,2672.299014,0.02,1,311.4102814,1,4,3
1,audio,different_sds,2,3,1,2215.295582,3.00E-04,2,71.26374004,1,3,7
2,audio,different_sds,1,2,1,2681.011254,2.00E-04,1,184.5415662,1,2,3
2,audio,different_sds,2,1,1,2120.160085,4.00E-05,2,204.8809924,1,1,5
2,audio,different_sds,2,1,1,3269.505403,2.00E-04,2,263.8725865,1,2,5
2,audio,different_sds,2,1,1,2295.954939,4.00E-05,2,341.9747073,1,1,5
2,audio,different_sds,1,1,1,2553.939724,3.00E-04,1,39.25003276,1,3,4
2,audio,different_sds,1,1,0,2950.142677,4.00E-05,2,336.5154536,0,1,4
3,audio,different_sds,2,1,0,2582.831604,4.00E-05,1,314.8461492,0,1,5
3,audio,different_sds,1,1,1,2685.501274,3.00E-04,1,313.9622344,1,3,4
3,audio,different_sds,1,1,1,2613.430348,3.00E-04,1,39.51043367,1,3,4
3,audio,different_sds,1,3,1,2592.16014,0.02,1,243.6098818,1,4,2
3,audio,different_sds,2,1,0,2563.068061,4.00E-05,1,219.1228357,0,1,5
3,audio,different_sds,2,1,0,2799.116483,2.00E-04,1,39.76321791,0,2,5
4,audio,different_sds,2,4,1,3461.505655,2.00E-04,2,278.8092638,1,2,8
4,audio,different_sds,1,1,0,3081.346292,3.00E-04,2,144.7740416,0,3,4
4,audio,different_sds,2,1,1,3421.384817,2.00E-04,2,275.3984952,1,2,5
4,audio,different_sds,2,1,1,2400.151447,4.00E-05,2,314.1064881,1,1,5
4,audio,different_sds,1,4,0,2520.037712,3.00E-04,2,135.8981498,1,3,1
4,audio,different_sds,1,3,0,2528.783642,2.00E-04,2,243.5933756,1,2,2
1,audio,different_sds,1,2,1,2756.846596,0.02,1,68.57192404,1,4,3
1,audio,different_sds,1,2,1,2597.744077,3.00E-04,1,315.8638143,1,3,3
1,audio,different_sds,1,1,1,2712.906341,2.00E-04,1,226.8712193,1,2,4
1,audio,different_sds,1,2,1,2682.541268,4.00E-05,1,59.56879878,1,1,3
1,audio,different_sds,1,2,1,2679.157677,0.02,1,277.4405398,1,4,3
1,audio,different_sds,1,2,1,2719.725383,4.00E-05,1,348.1011012,1,1,3
2,audio,different_sds,1,1,1,2677.655526,4.00E-05,1,135.0951638,1,1,4
2,audio,different_sds,1,2,1,2515.622494,2.00E-04,1,298.0394927,1,2,3
2,audio,different_sds,1,1,1,2740.249358,0.02,1,112.0784603,1,4,4
2,audio,different_sds,1,2,1,2785.668884,3.00E-04,1,101.0557199,1,3,3
2,audio,different_sds,2,2,1,3465.118102,0.02,2,102.1688708,1,4,6
2,audio,different_sds,2,1,1,2323.88843,0.02,2,23.84948729,1,4,5
3,audio,different_sds,2,1,1,3178.105495,4.00E-05,2,133.4032943,1,1,5
3,audio,different_sds,1,2,1,2663.307379,2.00E-04,1,356.2370812,1,2,3
3,audio,different_sds,1,2,0,2891.05581,3.00E-04,2,100.9373748,1,3,3
3,audio,different_sds,1,1,0,2888.62758,4.00E-05,2,215.8916861,1,1,4
3,audio,different_sds,1,1,1,2476.864314,2.00E-04,1,137.0952802,0,2,4
3,audio,different_sds,2,3,1,3173.153188,3.00E-04,2,128.1481938,1,3,7
4,audio,different_sds,2,1,0,2553.925767,4.00E-05,1,45.58067366,0,1,5
4,audio,different_sds,2,2,1,2243.097689,0.02,2,347.2144561,1,4,6
4,audio,different_sds,2,1,1,2606.394863,4.00E-05,2,279.8972317,0,1,5
4,audio,different_sds,2,2,1,2035.827812,3.00E-04,2,101.2579878,1,3,6
4,audio,different_sds,2,1,1,2998.537129,4.00E-05,2,317.1618046,1,1,5
4,audio,different_sds,2,1,0,2553.277072,4.00E-05,1,180.1452453,0,1,5
1,audio,different_sds,2,3,1,1935.402982,3.00E-04,2,289.93782,1,3,7
1,audio,different_sds,1,2,1,2755.271723,3.00E-04,1,288.9311757,1,3,3
1,audio,different_sds,1,1,1,2594.48861,0.02,1,298.525113,1,4,4
1,audio,different_sds,2,3,1,3208.660404,0.02,2,340.4419473,1,4,7
1,audio,different_sds,2,1,0,2517.254126,4.00E-05,1,302.1641214,0,1,5
1,audio,different_sds,2,1,0,2810.825025,4.00E-05,1,168.0525659,0,1,5
2,audio,different_sds,1,1,0,2684.378776,3.00E-04,2,144.6455704,1,3,4
2,audio,different_sds,1,2,1,2790.906208,0.02,1,316.1597592,1,4,3
2,audio,different_sds,1,2,1,2718.612277,2.00E-04,1,326.7345217,1,2,3
2,audio,different_sds,1,2,1,2718.35317,0.02,1,292.0124187,1,4,3
2,audio,different_sds,1,1,0,2572.111992,4.00E-05,2,137.9047715,1,1,4
2,audio,different_sds,2,1,0,2594.999079,2.00E-04,1,43.95522039,0,2,5
3,audio,different_sds,1,1,0,2823.829012,3.00E-04,2,268.0368943,1,3,4
3,audio,different_sds,2,1,0,2764.739214,4.00E-05,1,81.14503853,0,1,5
3,audio,different_sds,1,2,1,2586.232041,3.00E-04,1,207.6333932,1,3,3
3,audio,different_sds,1,2,1,2677.928909,3.00E-04,1,61.71433827,1,3,3
3,audio,different_sds,2,2,1,3333.384152,2.00E-04,2,174.0981314,1,2,6
3,audio,different_sds,1,3,1,2644.331591,0.02,1,341.9136438,1,4,2
4,audio,different_sds,1,2,1,2576.75675,2.00E-04,1,45.04666975,1,2,3
4,audio,different_sds,1,4,0,2799.057347,3.00E-04,2,80.03541255,1,3,1
4,audio,different_sds,1,2,0,3026.165659,2.00E-04,2,49.56284338,0,2,3
4,audio,different_sds,2,1,1,3269.004052,2.00E-04,2,130.7948906,1,2,5
4,audio,different_sds,2,1,1,2694.807494,4.00E-05,2,309.7981036,0,1,5
4,audio,different_sds,1,1,1,2932.374428,2.00E-04,1,264.9671806,0,2,4
1,audio,different_sds,1,2,1,2609.517253,0.02,1,170.2611774,1,4,3
1,audio,different_sds,2,3,1,3076.919699,3.00E-04,2,61.14313402,1,3,7
1,audio,different_sds,2,2,0,2756.25317,3.00E-04,1,22.16172118,0,3,6
1,audio,different_sds,2,1,1,2553.635259,4.00E-05,2,23.79856837,0,1,5
1,audio,different_sds,2,1,0,2588.09975,4.00E-05,1,237.9338816,0,1,5
1,audio,different_sds,2,3,1,3021.304523,3.00E-04,2,235.7439551,1,3,7
2,audio,different_sds,2,3,1,3008.932549,2.00E-04,2,246.1395606,1,2,7
2,audio,different_sds,1,2,1,2630.881128,3.00E-04,1,226.8299926,1,3,3
2,audio,different_sds,1,2,1,2710.743462,2.00E-04,1,19.42760287,1,2,3
2,audio,different_sds,1,2,0,2650.989671,3.00E-04,2,131.8024287,1,3,3
2,audio,different_sds,1,2,1,2736.311387,0.02,1,331.0372802,1,4,3
2,audio,different_sds,2,1,1,2803.181014,4.00E-05,2,59.60965932,0,1,5
3,audio,different_sds,2,1,1,3495.248702,2.00E-04,2,244.5527866,1,2,5
3,audio,different_sds,1,2,1,2830.751248,3.00E-04,1,236.9584427,1,3,3
3,audio,different_sds,1,1,0,2716.406045,4.00E-05,2,106.8375344,1,1,4
3,audio,different_sds,1,3,1,2615.576582,0.02,1,72.79539693,1,4,2
3,audio,different_sds,1,3,1,2633.518765,0.02,1,250.052626,1,4,2
3,audio,different_sds,1,1,1,2580.051355,2.00E-04,1,259.6061074,1,2,4
4,audio,different_sds,2,1,0,2550.25823,4.00E-05,1,123.1533043,0,1,5
4,audio,different_sds,1,1,0,2862.916524,2.00E-04,2,65.23035611,1,2,4
4,audio,different_sds,1,3,0,2724.049162,0.02,2,63.27888635,1,4,2
4,audio,different_sds,1,2,1,2520.730907,2.00E-04,1,261.8291486,1,2,3
4,audio,different_sds,2,1,1,2260.858189,4.00E-05,2,356.758637,1,1,5
4,audio,different_sds,1,1,1,2614.230488,4.00E-05,1,346.3709583,1,1,4
1,audio,different_sds,1,2,1,2594.045321,2.00E-04,1,355.8775529,1,2,3
1,audio,different_sds,1,1,1,2841.924518,4.00E-05,1,167.5022147,1,1,4
1,audio,different_sds,2,2,1,3349.716508,3.00E-04,2,135.3137526,1,3,6
1,audio,different_sds,2,1,0,2625.372932,4.00E-05,1,306.9289734,0,1,5
1,audio,different_sds,2,1,1,2244.778195,4.00E-05,2,184.6241335,1,1,5
1,audio,different_sds,2,1,1,2428.705421,4.00E-05,2,138.9763949,1,1,5
2,audio,different_sds,1,1,1,2720.218538,2.00E-04,1,149.8782443,1,2,4
2,audio,different_sds,2,1,0,2622.497907,2.00E-04,1,48.57118993,0,2,5
2,audio,different_sds,2,2,1,2869.586393,2.00E-04,2,351.7224612,0,2,6
2,audio,different_sds,1,2,1,2619.611937,3.00E-04,1,204.5815117,1,3,3
2,audio,different_sds,1,2,1,2567.096958,0.02,1,269.9678423,1,4,3
2,audio,different_sds,1,1,1,2646.805959,4.00E-05,1,109.8552642,1,1,4
3,audio,different_sds,2,2,1,3338.589868,2.00E-04,2,312.3935487,1,2,6
3,audio,different_sds,2,1,0,2637.990822,2.00E-04,1,172.8190015,0,2,5
3,audio,different_sds,1,3,0,2743.221742,3.00E-04,2,170.5774738,1,3,2
3,audio,different_sds,1,1,1,2712.788863,4.00E-05,1,304.256816,1,1,4
3,audio,different_sds,1,2,1,2781.443972,0.02,1,56.22313888,1,4,3
3,audio,different_sds,1,1,1,2714.784396,4.00E-05,1,167.0189626,1,1,4
4,audio,different_sds,2,1,1,2471.420254,4.00E-05,2,151.5525844,1,1,5
4,audio,different_sds,2,1,0,2426.792213,4.00E-05,1,10.73533703,1,1,5
4,audio,different_sds,1,1,0,3241.598599,4.00E-05,2,146.3518356,0,1,4
4,audio,different_sds,2,3,1,2224.626758,0.02,2,145.3091121,1,4,7
4,audio,different_sds,2,1,1,2286.427761,2.00E-04,2,39.13241204,1,2,5
4,audio,different_sds,2,2,0,2912.436953,0.02,1,285.834783,0,4,6
1,audio,different_sds,1,2,1,2699.360921,2.00E-04,1,255.5283761,1,2,3
1,audio,different_sds,2,4,1,3449.093514,3.00E-04,2,312.4969153,1,3,8
1,audio,different_sds,2,2,0,2889.124543,3.00E-04,1,12.15308674,0,3,6
1,audio,different_sds,1,2,0,2375.775871,4.00E-05,2,217.0255313,0,1,3
1,audio,different_sds,1,2,1,2575.995324,2.00E-04,1,15.03504074,1,2,3
1,audio,different_sds,1,2,1,2822.129849,0.02,1,116.6791262,1,4,3
2,audio,different_sds,2,1,0,2634.80596,3.00E-04,1,76.96488646,0,3,5
2,audio,different_sds,2,1,0,2560.393538,4.00E-05,1,91.9708481,0,1,5
2,audio,different_sds,1,1,1,2827.3669,4.00E-05,1,63.90204427,1,1,4
2,audio,different_sds,2,1,1,2964.206237,2.00E-04,2,196.6267037,1,2,5
2,audio,different_sds,2,1,1,2606.674903,0.02,2,126.8138097,0,4,5
2,audio,different_sds,1,2,1,2746.063049,0.02,1,224.1252451,1,4,3
3,audio,different_sds,1,2,0,2575.085225,0.02,2,125.1815118,1,4,3
3,audio,different_sds,2,4,1,2024.081459,0.02,2,81.59211294,1,4,8
3,audio,different_sds,2,1,0,2626.693265,4.00E-05,1,55.08581597,0,1,5
3,audio,different_sds,2,3,1,1827.399091,3.00E-04,2,147.658926,1,3,7
3,audio,different_sds,1,3,0,2595.50959,0.02,2,280.8101651,1,4,2
3,audio,different_sds,2,4,1,3336.1163,0.02,2,173.637357,1,4,8
4,audio,different_sds,2,1,1,2344.79048,4.00E-05,2,125.9905069,1,1,5
4,audio,different_sds,2,1,1,2100.671866,2.00E-04,2,173.3073355,1,2,5
4,audio,different_sds,1,2,0,2361.405865,2.00E-04,2,354.3215545,0,2,3
4,audio,different_sds,1,1,0,2609.978543,4.00E-05,2,185.1035487,1,1,4
4,audio,different_sds,2,1,0,2559.406613,4.00E-05,1,155.6647165,0,1,5
4,audio,different_sds,1,1,0,2998.627049,4.00E-05,2,230.3829889,0,1,4
1,audio,different_sds,1,1,0,3134.621834,4.00E-05,2,238.8453212,0,1,4
1,audio,different_sds,1,1,1,2970.573583,4.00E-05,1,207.174936,0,1,4
1,audio,different_sds,1,1,0,1591.874968,2.00E-04,2,235.841552,0,2,4
1,audio,different_sds,1,2,1,2734.628138,3.00E-04,1,259.0406692,1,3,3
1,audio,different_sds,2,1,0,2803.659006,3.00E-04,1,270.5922425,0,3,5
1,audio,different_sds,2,3,1,1947.870055,2.00E-04,2,167.9944436,1,2,7
2,audio,different_sds,1,2,0,2575.769481,0.02,2,325.0141638,1,4,3
2,audio,different_sds,2,1,0,2776.485146,4.00E-05,1,162.4800968,0,1,5
2,audio,different_sds,1,2,1,2641.756952,0.02,1,102.011516,1,4,3
2,audio,different_sds,2,3,1,3241.848336,0.02,2,300.5969541,1,4,7
2,audio,different_sds,2,1,0,2480.951199,4.00E-05,1,66.45025662,1,1,5
2,audio,different_sds,1,1,1,2871.195272,4.00E-05,1,206.1609052,1,1,4
3,audio,different_sds,1,1,1,2485.848387,4.00E-05,1,88.36395146,1,1,4
3,audio,different_sds,2,1,1,3258.740901,4.00E-05,2,234.7613381,1,1,5
3,audio,different_sds,1,2,1,2761.30682,3.00E-04,1,354.3256178,1,3,3
3,audio,different_sds,1,3,1,2587.309314,0.02,1,243.1991821,1,4,2
3,audio,different_sds,1,1,1,2647.598262,4.00E-05,1,11.90437192,1,1,4
3,audio,different_sds,1,3,0,2577.401875,0.02,2,83.34169678,1,4,2
4,audio,different_sds,2,2,1,3341.551184,2.00E-04,2,235.2592642,1,2,6
4,audio,different_sds,1,1,1,2709.142305,2.00E-04,1,183.9293708,1,2,4
4,audio,different_sds,1,2,1,2715.188882,3.00E-04,1,6.908992198,1,3,3
4,audio,different_sds,2,1,1,3466.821874,4.00E-05,2,129.0826449,1,1,5
4,audio,different_sds,2,1,0,2648.320658,4.00E-05,1,87.25480472,0,1,5
4,audio,different_sds,2,4,1,1250.547457,0.02,2,120.1210874,1,4,8
1,audio,different_sds,1,2,1,2676.087817,2.00E-04,1,299.0390223,1,2,3
1,audio,different_sds,1,2,0,2657.51818,3.00E-04,2,285.4527802,1,3,3
1,audio,different_sds,2,2,1,2384.18225,4.00E-05,2,58.78500837,1,1,6
1,audio,different_sds,1,2,0,2707.324011,0.02,2,280.9280937,1,4,3
1,audio,different_sds,2,1,0,2768.913306,0.02,1,308.9733499,0,4,5
1,audio,different_sds,2,1,1,2192.15076,4.00E-05,2,157.0847331,1,1,5
2,audio,different_sds,2,1,1,2911.25139,2.00E-04,2,30.01676436,0,2,5
2,audio,different_sds,1,1,1,2688.283089,4.00E-05,1,72.31916624,1,1,4
2,audio,different_sds,1,2,0,2555.649471,0.02,2,114.6735146,1,4,3
2,audio,different_sds,2,1,0,2700.298016,4.00E-05,1,101.9988813,0,1,5
2,audio,different_sds,1,2,1,2695.289507,3.00E-04,1,16.56695176,1,3,3
2,audio,different_sds,2,2,1,2980.158492,3.00E-04,2,230.8199555,1,3,6
3,audio,different_sds,1,2,1,2871.587078,0.02,1,305.6121183,1,4,3
3,audio,different_sds,1,1,1,2754.169143,4.00E-05,1,20.51171899,1,1,4
3,audio,different_sds,1,1,0,3401.430408,2.00E-04,2,254.1706752,0,2,4
3,audio,different_sds,2,1,1,2001.335075,3.00E-04,2,242.1429276,1,3,5
3,audio,different_sds,2,1,1,2576.819105,4.00E-05,2,78.4188806,0,1,5
3,audio,different_sds,1,2,1,2701.418381,2.00E-04,1,243.7601247,1,2,3
4,audio,different_sds,1,3,0,2804.463453,0.02,2,240.4338636,1,4,2
4,audio,different_sds,1,3,1,2675.708553,3.00E-04,1,80.37915802,1,3,2
4,audio,different_sds,2,1,1,3127.216391,2.00E-04,2,124.7298647,1,2,5
4,audio,different_sds,1,2,1,2626.013523,2.00E-04,1,279.7645364,1,2,3
4,audio,different_sds,1,1,0,2483.094215,2.00E-04,2,272.9852366,0,2,4
4,audio,different_sds,2,2,1,2253.064176,0.02,2,205.6035761,1,4,6
1,audio,different_sds,1,1,1,2749.119928,4.00E-05,1,36.30062397,1,1,4
1,audio,different_sds,2,2,0,2564.97123,0.02,1,74.34081943,0,4,6
1,audio,different_sds,1,1,1,2573.205638,4.00E-05,1,250.8479441,1,1,4
1,audio,different_sds,2,1,0,2755.47725,4.00E-05,1,275.2157536,0,1,5
1,audio,different_sds,2,2,1,2454.785623,3.00E-04,2,152.3121227,1,3,6
1,audio,different_sds,2,1,0,2690.895411,4.00E-05,1,98.01956848,0,1,5
2,audio,different_sds,1,3,1,2624.378496,0.02,1,235.248199,1,4,2
2,audio,different_sds,2,1,1,2803.352474,3.00E-04,2,44.99559008,0,3,5
2,audio,different_sds,1,1,1,2871.358049,3.00E-04,1,155.2289368,1,3,4
2,audio,different_sds,1,2,1,2780.087069,2.00E-04,1,23.560188,1,2,3
2,audio,different_sds,1,1,1,2679.11054,3.00E-04,1,271.3696599,1,3,4
2,audio,different_sds,1,2,0,2694.968294,3.00E-04,2,179.0113624,1,3,3
3,audio,different_sds,1,1,1,2529.957558,4.00E-05,1,155.9891746,1,1,4
3,audio,different_sds,1,1,0,2527.405226,3.00E-04,2,227.1002697,1,3,4
3,audio,different_sds,1,1,0,2208.965483,4.00E-05,2,275.7976312,0,1,4
3,audio,different_sds,1,2,1,2696.856791,3.00E-04,1,96.97963833,1,3,3
3,audio,different_sds,1,1,0,2948.923606,4.00E-05,2,135.2505266,0,1,4
3,audio,different_sds,1,1,0,2179.092545,4.00E-05,2,259.06428,0,1,4
4,audio,different_sds,1,2,1,2687.132258,0.02,1,296.8705822,1,4,3
4,audio,different_sds,2,1,1,2493.426014,4.00E-05,2,139.3047818,0,1,5
4,audio,different_sds,1,2,0,2975.772817,0.02,2,178.7229138,0,4,3
4,audio,different_sds,1,1,1,2895.084031,4.00E-05,1,271.8047009,1,1,4
4,audio,different_sds,1,3,0,2680.323304,3.00E-04,2,168.7386318,1,3,2
4,audio,different_sds,2,1,1,1866.442673,4.00E-05,2,91.90285047,1,1,5
1,audio,different_sds,1,2,1,2860.034739,0.02,1,94.69149791,1,4,3
1,audio,different_sds,1,2,0,2447.780128,2.00E-04,2,148.3477842,0,2,3
1,audio,different_sds,2,2,0,2565.852965,3.00E-04,1,165.6133464,0,3,6
1,audio,different_sds,1,2,1,2693.308687,0.02,1,253.763978,1,4,3
1,audio,different_sds,2,4,1,3186.853882,0.02,2,264.8486886,1,4,8
1,audio,different_sds,1,2,1,2697.815229,2.00E-04,1,146.2491592,1,2,3
2,audio,different_sds,1,2,1,2776.929904,0.02,1,34.2766394,1,4,3
2,audio,different_sds,1,2,0,2584.788003,3.00E-04,2,122.7764987,1,3,3
2,audio,different_sds,1,2,0,2758.572499,0.02,2,22.18991103,1,4,3
2,audio,different_sds,1,2,0,2742.698087,3.00E-04,2,61.40670457,1,3,3
2,audio,different_sds,1,2,0,2501.183932,0.02,2,350.4627804,1,4,3
2,audio,different_sds,1,1,1,2689.241273,2.00E-04,1,119.2854452,1,2,4
3,audio,different_sds,1,2,0,2547.107152,0.02,2,57.89209467,1,4,3
3,audio,different_sds,2,1,1,1971.360297,2.00E-04,2,226.9386231,1,2,5
3,audio,different_sds,1,1,1,2618.152623,4.00E-05,1,162.2044109,1,1,4
3,audio,different_sds,1,3,1,2641.117203,0.02,1,73.59895879,1,4,2
3,audio,different_sds,1,2,0,3008.8068,3.00E-04,2,280.6129117,0,3,3
3,audio,different_sds,1,1,1,2575.478181,2.00E-04,1,99.30767989,1,2,4
4,audio,different_sds,1,3,1,2817.375377,0.02,1,130.9903877,1,4,2
4,audio,different_sds,1,2,0,2732.383425,0.02,2,295.7067082,1,4,3
4,audio,different_sds,1,1,1,2699.084313,4.00E-05,1,341.1666859,1,1,4
4,audio,different_sds,2,1,1,2639.575627,2.00E-04,2,131.8999928,0,2,5
4,audio,different_sds,1,3,1,2694.086258,3.00E-04,1,167.4618897,1,3,2
4,audio,different_sds,1,3,0,2428.546627,2.00E-04,2,278.241541,0,2,2
1,audio,different_sds,1,2,0,2628.036494,2.00E-04,2,216.3772851,1,2,3
1,audio,different_sds,2,2,1,3330.0282,2.00E-04,2,99.76658759,1,2,6
1,audio,different_sds,1,1,0,2729.638836,4.00E-05,2,330.2572234,1,1,4
1,audio,different_sds,1,2,1,2667.982796,0.02,1,131.0964755,1,4,3
1,audio,different_sds,1,2,0,2946.135932,3.00E-04,2,143.9073806,0,3,3
1,audio,different_sds,2,2,0,2578.440319,0.02,1,302.9158438,0,4,6
2,audio,different_sds,2,4,1,3090.330033,0.02,2,330.7779488,1,4,8
2,audio,different_sds,1,2,0,2583.939282,0.02,2,346.8054457,1,4,3
2,audio,different_sds,1,1,0,2583.871489,3.00E-04,2,280.7551288,1,3,4
2,audio,different_sds,2,1,1,3210.678882,0.02,2,88.28620861,1,4,5
2,audio,different_sds,1,2,1,2446.576292,2.00E-04,1,278.6339163,0,2,3
2,audio,different_sds,1,2,1,2737.360835,2.00E-04,1,84.44211731,1,2,3
3,audio,different_sds,2,1,0,2584.788526,2.00E-04,1,23.36023671,0,2,5
