subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,resp_buttonid,r
1,audio,different_means,2,2,1,3088.817307,55,2,321.6896939,1,4,2,6
1,audio,different_means,1,4,1,1777.927302,26,1,13.82445057,1,3,-4,1
2,audio,different_means,1,2,1,2577.899872,26,1,78.14402637,1,3,-2,3
2,audio,different_means,2,2,1,2878.113312,26,2,347.6338547,1,3,2,6
2,audio,different_means,1,4,1,2156.585082,55,1,352.2175839,1,4,-4,1
2,audio,different_means,1,2,0,2275.854506,26,2,341.7654802,1,3,-2,3
2,audio,different_means,1,1,0,3105.740864,9,2,325.9352688,0,2,-1,4
2,audio,different_means,2,2,0,2634.958545,55,1,201.9188872,0,4,2,6
3,audio,different_means,2,1,0,1632.583718,4,1,213.161401,0,1,1,5
3,audio,different_means,1,1,1,3119.853478,9,1,276.2598084,0,2,-1,4
3,audio,different_means,1,4,1,2688.136144,55,1,11.42573219,1,4,-4,1
3,audio,different_means,1,4,1,2654.971122,26,1,44.22760754,1,3,-4,1
3,audio,different_means,2,1,1,2777.68512,9,2,37.7749352,1,2,1,5
3,audio,different_means,1,4,1,2656.946828,26,1,217.1784229,1,3,-4,1
4,audio,different_means,2,2,0,2127.593458,26,1,114.5115279,0,3,2,6
4,audio,different_means,1,2,1,2150.828087,55,1,222.6351535,1,4,-2,3
4,audio,different_means,1,2,0,2428.842956,26,2,107.4348166,1,3,-2,3
4,audio,different_means,1,1,1,2306.907595,4,1,323.4654089,1,1,-1,4
4,audio,different_means,2,2,0,3279.849243,26,1,197.7795803,1,3,2,6
4,audio,different_means,2,3,1,3341.232812,26,2,104.6722575,1,3,3,7
5,audio,different_means,2,3,1,3286.720512,26,2,146.2902933,1,3,3,7
5,audio,different_means,1,1,1,2660.305201,9,1,61.83714411,1,2,-1,4
5,audio,different_means,1,2,0,2754.514655,55,2,307.6864885,0,4,-2,3
5,audio,different_means,1,2,0,3085.934563,26,2,190.462868,0,3,-2,3
5,audio,different_means,1,2,1,2051.859287,55,1,251.7609154,1,4,-2,3
5,audio,different_means,2,3,1,3080.032427,26,2,307.1304178,1,3,3,7
6,audio,different_means,1,1,0,2427.612041,4,2,142.5942377,1,1,-1,4
6,audio,different_means,1,1,1,1832.698138,4,1,135.2287714,1,1,-1,4
6,audio,different_means,2,1,1,2473.483661,55,2,78.84989535,0,4,1,5
6,audio,different_means,1,1,1,2268.09948,9,1,267.6302638,1,2,-1,4
6,audio,different_means,1,2,1,2296.674141,26,1,121.433584,1,3,-2,3
6,audio,different_means,1,1,0,3301.010689,4,2,346.1253478,0,1,-1,4
7,audio,different_means,1,3,1,1814.881732,55,1,327.2901354,1,4,-3,2
7,audio,different_means,1,1,1,2395.382557,4,1,84.51045941,1,1,-1,4
7,audio,different_means,1,1,1,1659.871399,4,1,147.5972053,1,1,-1,4
7,audio,different_means,1,1,1,1510.057233,9,1,61.85418011,1,2,-1,4
7,audio,different_means,2,3,0,2873.298166,26,1,139.066479,1,3,3,7
7,audio,different_means,1,3,1,2229.303281,55,1,42.56330298,1,4,-3,2
8,audio,different_means,1,3,1,2442.443359,26,1,194.7261159,1,3,-3,2
8,audio,different_means,1,1,1,1739.842477,9,1,323.6204095,1,2,-1,4
8,audio,different_means,1,1,0,3495.547657,4,2,254.7267905,0,1,-1,4
8,audio,different_means,1,4,1,1972.051379,55,1,197.2906496,1,4,-4,1
8,audio,different_means,1,1,1,1841.197466,4,1,234.4032444,1,1,-1,4
8,audio,different_means,1,4,0,2428.450053,55,2,275.6649728,1,4,-4,1
1,audio,different_means,1,1,0,3528.521741,4,2,242.9101987,0,1,-1,4
1,audio,different_means,2,2,1,2942.438395,9,2,54.26448974,1,2,2,6
1,audio,different_means,1,2,0,3106.912169,55,2,30.64812109,0,4,-2,3
1,audio,different_means,1,1,1,1958.066873,4,1,196.4325234,1,1,-1,4
1,audio,different_means,1,1,0,2618.469322,4,2,219.6701112,1,1,-1,4
1,audio,different_means,1,4,1,1400.31564,26,1,290.8316204,1,3,-4,1
2,audio,different_means,1,1,0,2930.916182,4,2,144.0863245,0,1,-1,4
2,audio,different_means,1,1,1,2257.824365,9,1,178.0732518,1,2,-1,4
2,audio,different_means,1,2,1,2623.809331,55,1,244.8301339,1,4,-2,3
2,audio,different_means,1,1,1,2169.692879,4,1,31.95284241,1,1,-1,4
2,audio,different_means,1,1,0,3239.173019,9,2,51.08384329,0,2,-1,4
2,audio,different_means,2,3,1,2970.207434,26,2,291.8100408,1,3,3,7
3,audio,different_means,2,4,1,3262.880393,55,2,196.0257775,1,4,4,8
