subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,r,stim_reliability_level
5,visual,different_sds,1,1,1,0.390750574,0.033,1,207.3987192,1,4,1
5,visual,different_sds,1,2,1,4.016521477,0.05,1,39.29022194,1,3,2
5,visual,different_sds,2,3,1,-17.57011269,0.135,2,25.05392978,1,7,4
6,visual,different_sds,2,1,1,4.255099283,0.135,2,262.7967055,0,5,4
6,visual,different_sds,1,3,1,2.156308982,0.135,1,289.3124766,1,2,4
6,visual,different_sds,2,3,1,12.2530251,0.067,2,93.7587261,1,7,3
6,visual,different_sds,2,1,1,23.6788585,0.033,2,261.8147744,1,5,1
6,visual,different_sds,2,3,1,17.40871952,0.135,2,354.112543,1,7,4
6,visual,different_sds,1,4,1,0.044300256,0.135,1,202.5379325,1,1,4
7,visual,different_sds,1,2,1,-0.84281483,0.135,1,127.6341079,1,3,4
7,visual,different_sds,1,1,1,-3.134869994,0.033,1,166.3904047,1,4,1
7,visual,different_sds,1,1,0,-2.72267918,0.033,2,80.92946992,1,4,1
7,visual,different_sds,2,4,1,23.647737,0.067,2,104.533239,1,8,3
7,visual,different_sds,2,4,1,15.21490171,0.135,2,174.0673331,1,8,4
7,visual,different_sds,2,2,1,5.543269631,0.067,2,212.9215139,1,6,3
8,visual,different_sds,2,4,1,28.05726372,0.05,2,227.3605678,1,8,2
8,visual,different_sds,1,4,1,-1.218564269,0.135,1,236.4949578,1,1,4
8,visual,different_sds,1,2,1,4.951920518,0.135,1,244.6567403,1,3,4
8,visual,different_sds,1,2,0,-0.379169465,0.05,2,238.8956574,1,3,2
8,visual,different_sds,1,1,1,-0.733006898,0.033,1,136.8611239,1,4,1
8,visual,different_sds,1,1,1,-6.27333586,0.05,1,0.26092048,0,4,2
1,visual,different_sds,2,1,1,10.53933378,0.135,2,93.06887983,1,5,4
1,visual,different_sds,1,1,1,3.296155788,0.05,1,12.25762335,1,4,2
1,visual,different_sds,2,2,1,-25.00031967,0.135,2,301.1223076,1,6,4
1,visual,different_sds,1,1,1,-2.111947455,0.135,1,30.86614792,1,4,4
1,visual,different_sds,1,2,1,3.529721087,0.135,1,347.3297101,1,3,4
1,visual,different_sds,2,1,1,-12.44224097,0.067,2,37.05063307,1,5,3
2,visual,different_sds,1,1,1,-5.677942012,0.033,1,115.3879606,0,4,1
2,visual,different_sds,2,1,1,-4.195961799,0.033,2,137.0274854,0,5,1
2,visual,different_sds,1,1,1,1.568999847,0.067,1,311.0239746,1,4,3
2,visual,different_sds,2,1,0,-4.592305896,0.033,1,140.8360636,0,5,1
2,visual,different_sds,1,1,0,-0.781600639,0.033,2,286.5686951,1,4,1
2,visual,different_sds,2,1,1,-9.031703309,0.05,2,92.98594151,1,5,2
3,visual,different_sds,2,4,1,-8.888815661,0.135,2,186.9201745,1,8,4
3,visual,different_sds,1,1,1,-0.239120105,0.05,1,42.63463719,1,4,2
3,visual,different_sds,1,4,1,-2.287166658,0.135,1,173.9164033,1,1,4
3,visual,different_sds,1,2,0,8.889769664,0.05,2,47.34339093,0,3,2
3,visual,different_sds,2,4,1,8.459032013,0.05,2,19.36004286,1,8,2
3,visual,different_sds,2,4,1,-16.20050642,0.067,2,316.5909186,1,8,3
4,visual,different_sds,1,2,0,4.075358975,0.05,2,271.1062797,1,3,2
4,visual,different_sds,1,1,1,6.127890392,0.05,1,89.7737477,0,4,2
4,visual,different_sds,2,1,0,1.202032537,0.135,1,252.8534986,0,5,4
4,visual,different_sds,2,1,1,-3.414823962,0.135,2,245.6345317,0,5,4
4,visual,different_sds,2,1,0,-1.502208745,0.033,1,172.5853623,0,5,1
4,visual,different_sds,1,2,1,-4.002235861,0.067,1,119.2990252,1,3,3
5,visual,different_sds,1,2,1,3.852169774,0.067,1,267.6599602,1,3,3
5,visual,different_sds,2,2,1,10.35819854,0.05,2,296.819926,1,6,2
5,visual,different_sds,1,1,1,2.626165909,0.033,1,243.0120556,1,4,1
5,visual,different_sds,1,2,1,-0.952784112,0.135,1,194.7550901,1,3,4
5,visual,different_sds,1,3,0,5.341698909,0.05,2,302.5578878,0,2,2
5,visual,different_sds,1,2,1,-0.30747299,0.05,1,228.0243815,1,3,2
6,visual,different_sds,2,1,0,-1.962687085,0.05,1,233.1690623,0,5,2
6,visual,different_sds,1,1,1,2.882389917,0.05,1,304.1449686,1,4,2
6,visual,different_sds,1,1,0,3.666869889,0.135,2,157.146308,1,4,4
6,visual,different_sds,2,2,1,-6.946422027,0.05,2,187.5186719,1,6,2
6,visual,different_sds,2,2,1,10.90437327,0.05,2,325.1504112,1,6,2
6,visual,different_sds,2,1,0,-1.882239875,0.033,1,142.0369557,0,5,1
7,visual,different_sds,1,1,0,-5.679607805,0.033,2,166.2299089,0,4,1
7,visual,different_sds,1,1,0,3.842863051,0.135,2,56.77210447,1,4,4
7,visual,different_sds,2,2,0,-0.163645333,0.067,1,100.250955,0,6,3
7,visual,different_sds,1,1,0,7.361736764,0.033,2,267.879542,0,4,1
7,visual,different_sds,1,1,0,-0.101411225,0.135,2,347.0634684,1,4,4
7,visual,different_sds,1,1,0,4.147789071,0.033,2,324.7617054,1,4,1
8,visual,different_sds,1,1,0,-5.016991955,0.033,2,20.09685439,0,4,1
8,visual,different_sds,1,3,1,-0.371124687,0.135,1,320.8319256,1,2,4
8,visual,different_sds,1,1,1,-3.519054983,0.033,1,210.8696634,1,4,1
8,visual,different_sds,1,4,0,2.114231543,0.067,2,248.5857086,1,1,3
8,visual,different_sds,1,2,1,1.277314621,0.135,1,251.1112631,1,3,4
8,visual,different_sds,2,3,0,-0.545135854,0.135,1,138.3378098,0,7,4
1,visual,different_sds,1,1,1,-3.482439452,0.033,1,152.9478807,1,4,1
1,visual,different_sds,1,1,1,-0.978499538,0.135,1,136.9673595,1,4,4
1,visual,different_sds,2,1,0,-1.300143807,0.05,1,16.22171904,0,5,2
1,visual,different_sds,1,1,0,-4.699316279,0.033,2,24.14223554,1,4,1
1,visual,different_sds,2,1,1,8.742591998,0.067,2,333.8951695,1,5,3
1,visual,different_sds,1,1,1,-0.042343443,0.033,1,322.2693757,1,4,1
2,visual,different_sds,2,4,1,-29.8240562,0.135,2,59.67695975,1,8,4
2,visual,different_sds,2,3,1,13.37536914,0.067,2,92.10631517,1,7,3
2,visual,different_sds,1,1,0,10.93399451,0.05,2,158.4886174,0,4,2
2,visual,different_sds,2,1,0,3.995491261,0.05,1,199.3135325,0,5,2
2,visual,different_sds,1,2,1,-2.847152889,0.067,1,166.6213784,1,3,3
2,visual,different_sds,1,2,1,-1.774618382,0.135,1,50.27281077,1,3,4
3,visual,different_sds,2,4,1,-5.711477807,0.135,2,111.7387006,1,8,4
3,visual,different_sds,1,1,1,3.744182111,0.135,1,190.6838097,1,4,4
3,visual,different_sds,2,4,1,19.68083608,0.135,2,72.10676508,1,8,4
3,visual,different_sds,1,2,0,4.218161604,0.067,2,355.3559852,1,3,3
3,visual,different_sds,2,2,1,-6.27732086,0.067,2,76.22457271,1,6,3
3,visual,different_sds,1,2,1,-1.796974554,0.05,1,229.6583289,1,3,2
4,visual,different_sds,1,1,1,2.854601084,0.067,1,333.5793783,1,4,3
4,visual,different_sds,2,1,1,17.6007871,0.067,2,329.6012435,1,5,3
4,visual,different_sds,1,2,1,1.547764935,0.135,1,262.6282179,1,3,4
4,visual,different_sds,1,1,0,3.535011978,0.067,2,232.3690895,1,4,3
4,visual,different_sds,1,1,0,19.56428795,0.05,2,156.2329302,0,4,2
4,visual,different_sds,1,2,1,3.835749735,0.135,1,296.1468534,1,3,4
5,visual,different_sds,1,1,0,13.05589546,0.033,2,144.6085436,0,4,1
5,visual,different_sds,2,3,1,-22.47424015,0.067,2,69.23035967,1,7,3
5,visual,different_sds,2,3,0,-4.425247511,0.135,1,296.5474452,0,7,4
5,visual,different_sds,1,1,1,3.910536172,0.033,1,290.3047163,1,4,1
5,visual,different_sds,1,2,1,1.517690281,0.135,1,20.50780359,1,3,4
5,visual,different_sds,2,3,1,-20.46808102,0.067,2,303.0330451,1,7,3
6,visual,different_sds,2,1,1,7.073361815,0.135,2,251.8618115,1,5,4
6,visual,different_sds,1,1,1,-2.839674577,0.05,1,210.142936,1,4,2
6,visual,different_sds,1,1,0,-0.590836378,0.067,2,145.6745346,1,4,3
6,visual,different_sds,2,2,1,9.746178011,0.135,2,249.1681597,1,6,4
6,visual,different_sds,2,1,0,1.779804964,0.05,1,251.4694188,0,5,2
6,visual,different_sds,2,2,1,19.19383912,0.05,2,124.29582,1,6,2
7,visual,different_sds,1,2,0,-8.752923481,0.067,2,320.3300108,0,3,3
7,visual,different_sds,1,2,1,2.109096501,0.05,1,247.0657685,1,3,2
7,visual,different_sds,2,4,1,9.772550409,0.135,2,33.58626226,1,8,4
7,visual,different_sds,1,1,0,-2.046585635,0.033,2,217.8942531,1,4,1
7,visual,different_sds,2,2,1,5.016770356,0.135,2,322.9397252,1,6,4
7,visual,different_sds,1,1,1,1.356143353,0.05,1,246.5060113,1,4,2
8,visual,different_sds,1,2,1,-2.612428117,0.033,1,158.2174896,1,3,1
8,visual,different_sds,1,4,1,-4.158175236,0.067,1,52.26165293,1,1,3
8,visual,different_sds,2,4,0,5.731898903,0.067,1,51.95781169,1,8,3
8,visual,different_sds,2,1,0,-0.345406791,0.135,1,50.60668121,0,5,4
8,visual,different_sds,1,4,1,1.537523467,0.067,1,6.867818814,1,1,3
8,visual,different_sds,1,2,1,5.529946304,0.05,1,195.04082,0,3,2
1,visual,different_sds,1,1,1,-0.429633828,0.033,1,225.7625898,1,4,1
1,visual,different_sds,2,2,1,15.58104872,0.067,2,221.8100464,1,6,3
1,visual,different_sds,2,2,1,-20.26585695,0.135,2,227.764533,1,6,4
1,visual,different_sds,1,1,0,-6.136809184,0.05,2,331.7941465,0,4,2
1,visual,different_sds,1,1,1,0.266142848,0.05,1,343.9395063,1,4,2
1,visual,different_sds,1,1,0,23.46450399,0.05,2,167.7109763,0,4,2
2,visual,different_sds,1,1,0,5.927604922,0.033,2,143.9869206,0,4,1
2,visual,different_sds,2,1,1,2.271534519,0.05,2,37.88780784,0,5,2
2,visual,different_sds,2,3,1,-9.215886943,0.135,2,288.381827,1,7,4
2,visual,different_sds,1,2,1,-1.866926497,0.135,1,268.8830292,1,3,4
2,visual,different_sds,1,1,0,8.468506117,0.067,2,135.8233499,0,4,3
2,visual,different_sds,1,2,1,-3.595013981,0.135,1,44.20227764,1,3,4
3,visual,different_sds,1,4,1,-1.076209524,0.067,1,169.5967155,1,1,3
3,visual,different_sds,1,1,1,2.900354745,0.033,1,65.72523155,1,4,1
3,visual,different_sds,2,2,0,4.904661108,0.05,1,344.8285016,0,6,2
3,visual,different_sds,2,2,0,0.412065519,0.033,1,231.5519179,0,6,1
3,visual,different_sds,2,4,1,-14.39865225,0.135,2,292.1809454,1,8,4
3,visual,different_sds,2,4,1,-23.42617032,0.067,2,208.0686802,1,8,3
4,visual,different_sds,1,2,0,2.767350268,0.067,2,269.8236729,1,3,3
4,visual,different_sds,1,1,1,-0.422911201,0.05,1,201.6804639,1,4,2
4,visual,different_sds,1,1,1,-0.893803026,0.05,1,272.6463247,1,4,2
4,visual,different_sds,2,1,1,-24.03165512,0.033,2,301.7266775,1,5,1
4,visual,different_sds,1,2,1,1.729891195,0.067,1,55.28118484,1,3,3
4,visual,different_sds,1,1,1,-3.709978507,0.067,1,5.736301012,1,4,3
5,visual,different_sds,2,2,0,-0.288216274,0.05,1,286.9440809,0,6,2
5,visual,different_sds,1,1,0,-1.34521313,0.05,2,54.04991296,1,4,2
5,visual,different_sds,1,2,0,-2.519935796,0.135,2,133.76441,1,3,4
5,visual,different_sds,2,1,1,1.821306265,0.067,2,73.21533225,0,5,3
5,visual,different_sds,1,2,1,-0.020351234,0.033,1,267.6434619,1,3,1
5,visual,different_sds,2,1,1,7.50150068,0.067,2,168.0158832,1,5,3
6,visual,different_sds,1,1,1,0.432072502,0.067,1,38.30630618,1,4,3
6,visual,different_sds,1,2,0,-10.95891978,0.033,2,358.6743775,0,3,1
6,visual,different_sds,2,2,0,3.282071065,0.135,1,51.67161625,0,6,4
6,visual,different_sds,1,3,1,-1.334422166,0.135,1,264.728273,1,2,4
6,visual,different_sds,1,3,0,-7.669019784,0.05,2,41.25275428,0,2,2
6,visual,different_sds,1,4,1,2.888565247,0.067,1,317.2524914,1,1,3
7,visual,different_sds,1,2,1,1.579958229,0.067,1,13.98089327,1,3,3
7,visual,different_sds,1,3,1,-0.645443937,0.135,1,263.6782727,1,2,4
7,visual,different_sds,1,2,1,-1.657805777,0.067,1,167.5025965,1,3,3
7,visual,different_sds,2,2,0,-3.768760843,0.067,1,302.4281451,0,6,3
7,visual,different_sds,1,1,1,0.895490082,0.033,1,258.1655702,1,4,1
7,visual,different_sds,2,1,1,9.704382152,0.067,2,256.3128923,1,5,3
8,visual,different_sds,2,4,1,-1.041831194,0.05,2,50.127367,0,8,2
8,visual,different_sds,1,4,1,-1.211814479,0.135,1,218.7767505,1,1,4
8,visual,different_sds,2,4,1,-6.835083118,0.135,2,12.75539863,1,8,4
8,visual,different_sds,1,3,1,0.11422011,0.033,1,40.31005547,1,2,1
8,visual,different_sds,1,3,1,-5.260611395,0.05,1,228.6985429,0,2,2
8,visual,different_sds,1,2,0,4.933995853,0.05,2,299.3377738,1,3,2
1,visual,different_sds,2,1,1,1.844506013,0.033,2,238.5663015,0,5,1
1,visual,different_sds,1,1,0,7.251827148,0.05,2,350.6240658,0,4,2
1,visual,different_sds,1,1,1,0.929547691,0.05,1,73.70518446,1,4,2
1,visual,different_sds,1,1,1,1.322154423,0.033,1,85.53200683,1,4,1
1,visual,different_sds,2,2,1,21.97672562,0.135,2,154.2782321,1,6,4
1,visual,different_sds,1,1,1,-5.33051671,0.033,1,247.048022,0,4,1
2,visual,different_sds,1,1,0,10.9896399,0.033,2,200.440404,0,4,1
2,visual,different_sds,2,1,0,-3.701626764,0.033,1,191.1989227,0,5,1
2,visual,different_sds,1,1,1,2.723982699,0.05,1,82.63082893,1,4,2
2,visual,different_sds,2,1,0,1.368169184,0.05,1,290.8497294,0,5,2
2,visual,different_sds,1,1,0,-20.68521434,0.05,2,198.9376249,0,4,2
2,visual,different_sds,2,1,0,-6.665415345,0.033,1,74.13457905,1,5,1
3,visual,different_sds,1,4,1,-1.909051719,0.05,1,16.88892704,1,1,2
3,visual,different_sds,1,1,1,-1.361044994,0.067,1,159.8347663,1,4,3
3,visual,different_sds,2,4,1,-27.97694068,0.135,2,300.7659655,1,8,4
3,visual,different_sds,1,2,0,10.27672332,0.05,2,197.2901236,0,3,2
3,visual,different_sds,2,2,1,-2.662621375,0.033,2,104.2534187,0,6,1
3,visual,different_sds,2,2,1,6.132830813,0.033,2,165.5170709,1,6,1
4,visual,different_sds,1,2,1,3.393202769,0.05,1,182.5253672,1,3,2
4,visual,different_sds,1,2,1,-0.58178925,0.067,1,64.91619235,1,3,3
4,visual,different_sds,2,2,0,4.839026457,0.135,1,41.42398904,0,6,4
4,visual,different_sds,2,2,0,6.526481097,0.135,1,227.4010194,1,6,4
4,visual,different_sds,2,1,1,-0.881137472,0.067,2,159.4193539,0,5,3
4,visual,different_sds,1,1,1,0.855005342,0.033,1,172.7191675,1,4,1
5,visual,different_sds,1,1,0,-14.16605388,0.067,2,115.1421505,0,4,3
5,visual,different_sds,2,1,1,-10.24688409,0.033,2,291.2745155,1,5,1
5,visual,different_sds,2,1,1,-7.614872951,0.135,2,246.0309472,1,5,4
5,visual,different_sds,1,1,0,-14.44037762,0.033,2,274.4897192,0,4,1
5,visual,different_sds,1,1,1,-1.661965652,0.05,1,98.38189451,1,4,2
5,visual,different_sds,1,2,1,-2.954163559,0.135,1,273.4984227,1,3,4
6,visual,different_sds,2,1,1,20.50944152,0.067,2,201.7698759,1,5,3
6,visual,different_sds,2,1,0,2.042513669,0.135,1,277.2995659,0,5,4
6,visual,different_sds,2,3,1,-7.106462142,0.135,2,23.57875984,1,7,4
6,visual,different_sds,1,2,0,0.862675605,0.067,2,344.4020696,1,3,3
6,visual,different_sds,2,2,1,10.48307939,0.033,2,351.0280593,1,6,1
6,visual,different_sds,1,1,0,-0.977542738,0.05,2,296.0230299,1,4,2
7,visual,different_sds,1,1,0,-2.63711922,0.033,2,277.3311022,1,4,1
7,visual,different_sds,1,1,0,-5.522237769,0.05,2,123.4112305,0,4,2
7,visual,different_sds,1,2,0,-5.801276754,0.067,2,277.2454192,0,3,3
7,visual,different_sds,1,1,0,3.663626626,0.033,2,164.848913,1,4,1
7,visual,different_sds,1,1,1,-1.20474224,0.067,1,44.19970336,1,4,3
7,visual,different_sds,1,3,1,2.218425194,0.067,1,277.9764359,1,2,3
8,visual,different_sds,2,3,1,-4.367997573,0.05,2,4.764850923,0,7,2
8,visual,different_sds,1,2,1,2.241413846,0.033,1,54.46217106,1,3,1
8,visual,different_sds,2,2,0,-1.468522868,0.135,1,349.8200257,0,6,4
8,visual,different_sds,1,4,1,-2.321828316,0.067,1,58.53302357,1,1,3
8,visual,different_sds,2,4,0,6.446034096,0.067,1,53.76746973,1,8,3
8,visual,different_sds,1,3,1,2.612454584,0.067,1,126.5946336,1,2,3
1,visual,different_sds,1,1,0,6.775711141,0.135,2,113.2719411,0,4,4
1,visual,different_sds,1,1,1,0.288443793,0.033,1,216.8886171,1,4,1
1,visual,different_sds,2,1,1,-24.73374628,0.067,2,252.7711288,1,5,3
1,visual,different_sds,1,1,1,0.685229501,0.05,1,98.12226641,1,4,2
1,visual,different_sds,2,1,1,9.411128681,0.135,2,106.8632594,1,5,4
1,visual,different_sds,1,1,1,-0.679651117,0.135,1,338.1872452,1,4,4
2,visual,different_sds,1,1,0,-1.384599335,0.05,2,93.06198323,1,4,2
2,visual,different_sds,2,2,1,-9.941582445,0.067,2,139.6265362,1,6,3
2,visual,different_sds,1,1,1,-0.656865021,0.033,1,13.73043879,1,4,1
2,visual,different_sds,1,2,1,1.635250275,0.135,1,154.5880932,1,3,4
2,visual,different_sds,1,2,1,-3.01410874,0.135,1,341.9338425,1,3,4
2,visual,different_sds,2,2,1,-8.657142347,0.067,2,168.0606526,1,6,3
3,visual,different_sds,1,2,0,-5.888469216,0.033,2,157.9732066,0,3,1
3,visual,different_sds,1,3,0,6.201060795,0.05,2,61.4405315,0,2,2
3,visual,different_sds,1,4,1,0.188333093,0.067,1,101.2212372,1,1,3
3,visual,different_sds,1,2,1,3.848620633,0.033,1,4.723878609,1,3,1
3,visual,different_sds,1,2,1,0.973095189,0.033,1,163.1979236,1,3,1
3,visual,different_sds,2,2,0,5.041471829,0.067,1,106.3166217,1,6,3
4,visual,different_sds,2,2,1,12.74209739,0.067,2,168.8496136,1,6,3
4,visual,different_sds,2,1,1,10.73775522,0.067,2,220.5043659,1,5,3
4,visual,different_sds,1,2,0,0.465762588,0.067,2,33.79545404,1,3,3
4,visual,different_sds,1,1,1,5.278283744,0.033,1,85.90365173,0,4,1
4,visual,different_sds,1,1,0,14.79253779,0.033,2,42.21978584,0,4,1
4,visual,different_sds,1,3,0,-1.46321181,0.067,2,355.0581536,1,2,3
5,visual,different_sds,1,1,1,2.889691703,0.033,1,36.00140422,1,4,1
5,visual,different_sds,1,1,1,-4.301488345,0.067,1,73.42229431,1,4,3
5,visual,different_sds,1,1,1,1.180058052,0.033,1,312.7908517,1,4,1
5,visual,different_sds,1,1,0,-10.44589082,0.05,2,226.2647822,0,4,2
5,visual,different_sds,2,2,1,-17.80243247,0.135,2,280.1887295,1,6,4
5,visual,different_sds,1,2,0,4.969160779,0.067,2,353.2856553,1,3,3
6,visual,different_sds,2,1,0,2.231289192,0.033,1,211.7826816,0,5,1
6,visual,different_sds,2,1,1,14.06415396,0.05,2,153.0137201,1,5,2
6,visual,different_sds,2,1,0,-4.322184714,0.135,1,164.3334062,0,5,4
6,visual,different_sds,2,2,1,-1.599221996,0.067,2,194.1032294,0,6,3
6,visual,different_sds,1,1,1,2.619494895,0.033,1,109.9783998,1,4,1
6,visual,different_sds,1,1,0,5.754516872,0.067,2,173.4210371,0,4,3
7,visual,different_sds,1,2,1,-3.306857224,0.067,1,120.8712377,1,3,3
7,visual,different_sds,1,1,0,-8.239973771,0.05,2,113.3970299,0,4,2
7,visual,different_sds,1,1,0,5.268583598,0.05,2,4.446201329,0,4,2
7,visual,different_sds,1,1,1,-3.680650933,0.05,1,74.59670336,1,4,2
7,visual,different_sds,2,3,0,6.337675928,0.135,1,287.8826955,1,7,4
7,visual,different_sds,1,1,0,11.67804495,0.05,2,3.719821315,0,4,2
8,visual,different_sds,1,2,1,2.374247046,0.033,1,164.9094891,1,3,1
8,visual,different_sds,1,4,0,-4.183191711,0.067,2,11.73534547,1,1,3
8,visual,different_sds,1,1,0,4.785318591,0.033,2,359.8515259,1,4,1
8,visual,different_sds,2,4,1,21.27548179,0.05,2,112.7427375,1,8,2
8,visual,different_sds,2,4,1,-11.71726579,0.135,2,160.5845809,1,8,4
8,visual,different_sds,1,2,1,3.411433688,0.135,1,133.8984686,1,3,4
1,visual,different_sds,1,1,1,3.378208375,0.05,1,332.9227897,1,4,2
1,visual,different_sds,1,1,1,-0.774023586,0.033,1,99.69491734,1,4,1
1,visual,different_sds,1,1,1,-1.043109433,0.135,1,265.6855877,1,4,4
1,visual,different_sds,1,1,0,-8.61505453,0.033,2,254.9311975,0,4,1
1,visual,different_sds,1,1,1,-4.150062472,0.05,1,104.6069546,1,4,2
1,visual,different_sds,1,1,0,-16.72023818,0.033,2,65.2590903,0,4,1
2,visual,different_sds,2,2,1,14.13479767,0.067,2,105.7285247,1,6,3
2,visual,different_sds,2,2,1,6.757481117,0.135,2,171.9082497,1,6,4
2,visual,different_sds,1,1,1,3.489720972,0.033,1,137.3865998,1,4,1
2,visual,different_sds,2,1,1,-16.42860436,0.05,2,21.33177375,1,5,2
2,visual,different_sds,2,1,1,2.090610925,0.033,2,49.09402833,0,5,1
2,visual,different_sds,2,1,1,0.250213751,0.067,2,355.2573718,0,5,3
3,visual,different_sds,1,2,1,0.190977752,0.135,1,96.44584664,1,3,4
3,visual,different_sds,1,4,1,-1.555504763,0.135,1,282.4743441,1,1,4
3,visual,different_sds,2,2,0,1.358877293,0.033,1,273.9013885,0,6,1
3,visual,different_sds,1,4,1,2.390612176,0.135,1,240.1916474,1,1,4
3,visual,different_sds,1,2,1,-2.362380211,0.067,1,143.6834511,1,3,3
3,visual,different_sds,1,4,1,0.525717896,0.135,1,274.4599383,1,1,4
4,visual,different_sds,1,2,0,-1.328329209,0.067,2,143.253784,1,3,3
4,visual,different_sds,2,1,1,12.72442137,0.033,2,222.816824,1,5,1
4,visual,different_sds,2,1,1,5.504364065,0.067,2,318.0532682,1,5,3
4,visual,different_sds,1,1,1,1.520226565,0.05,1,82.14966921,1,4,2
4,visual,different_sds,2,3,1,10.95280582,0.135,2,348.1125936,1,7,4
4,visual,different_sds,2,1,0,0.504756618,0.033,1,44.50317463,0,5,1
5,visual,different_sds,2,1,1,-9.715723027,0.033,2,314.9822356,1,5,1
5,visual,different_sds,2,1,0,-0.704563009,0.067,1,119.7782987,0,5,3
5,visual,different_sds,2,1,0,1.324318353,0.033,1,39.92557782,0,5,1
5,visual,different_sds,2,1,1,12.78369298,0.033,2,66.6459599,1,5,1
5,visual,different_sds,2,2,1,3.214978359,0.033,2,66.89839317,0,6,1
5,visual,different_sds,1,3,1,-0.734410601,0.135,1,37.28276439,1,2,4
6,visual,different_sds,1,1,0,-0.305593167,0.033,2,252.2881575,1,4,1
6,visual,different_sds,1,2,1,-1.684883824,0.135,1,94.04163257,1,3,4
6,visual,different_sds,1,3,0,0.125152325,0.135,2,71.70749864,1,2,4
6,visual,different_sds,2,3,1,7.788062205,0.067,2,206.1612305,1,7,3
6,visual,different_sds,1,1,1,-3.519075663,0.033,1,66.42723856,1,4,1
6,visual,different_sds,2,4,1,-21.49312012,0.135,2,118.2457945,1,8,4
7,visual,different_sds,1,1,1,-4.267747869,0.05,1,75.63688423,1,4,2
7,visual,different_sds,2,1,0,5.127693524,0.05,1,212.6480199,1,5,2
7,visual,different_sds,2,4,1,-13.15362462,0.135,2,292.3593079,1,8,4
7,visual,different_sds,1,1,1,4.767563608,0.033,1,241.1986088,1,4,1
7,visual,different_sds,1,1,0,-0.953369738,0.05,2,171.2925887,1,4,2
7,visual,different_sds,1,3,1,0.07399725,0.135,1,328.5503792,1,2,4
8,visual,different_sds,2,4,0,-0.571222361,0.135,1,84.22804923,0,8,4
8,visual,different_sds,2,4,1,-31.53869386,0.067,2,338.6491889,1,8,3
8,visual,different_sds,2,3,0,0.457137627,0.05,1,145.7165712,0,7,2
8,visual,different_sds,2,3,0,-6.850279947,0.135,1,9.573267286,1,7,4
8,visual,different_sds,1,1,1,0.230612598,0.033,1,72.93809954,1,4,1
8,visual,different_sds,2,4,1,-9.599776715,0.067,2,130.3987216,1,8,3
1,visual,different_sds,2,1,0,2.580272923,0.033,1,229.3238305,0,5,1
1,visual,different_sds,1,1,1,-1.091275293,0.033,1,253.0805146,1,4,1
1,visual,different_sds,1,1,1,0.390892294,0.135,1,146.0493451,1,4,4
1,visual,different_sds,1,1,1,-1.509590101,0.135,1,257.4277784,1,4,4
1,visual,different_sds,1,1,0,8.631684438,0.067,2,245.8639023,0,4,3
1,visual,different_sds,2,1,1,-16.78187366,0.067,2,341.340009,1,5,3
2,visual,different_sds,1,1,0,16.14558611,0.033,2,101.4061131,0,4,1
2,visual,different_sds,1,3,0,4.093734532,0.135,2,345.7119846,1,2,4
2,visual,different_sds,1,1,0,3.761558266,0.135,2,101.19384,1,4,4
2,visual,different_sds,2,1,1,9.171048041,0.067,2,243.7819509,1,5,3
2,visual,different_sds,1,1,1,1.302259528,0.05,1,183.9909402,1,4,2
2,visual,different_sds,2,3,0,8.283556526,0.067,1,30.00163153,1,7,3
3,visual,different_sds,1,4,1,1.2426404,0.135,1,193.8764971,1,1,4
3,visual,different_sds,2,4,1,20.78945975,0.05,2,59.04979893,1,8,2
3,visual,different_sds,2,4,0,-6.200142633,0.135,1,356.4184613,1,8,4
3,visual,different_sds,1,2,1,-3.547882808,0.135,1,112.1982088,1,3,4
3,visual,different_sds,1,2,1,2.268909672,0.033,1,265.4612349,1,3,1
3,visual,different_sds,1,2,0,22.00368614,0.033,2,131.7111735,0,3,1
4,visual,different_sds,1,1,0,-10.01652792,0.05,2,304.1106998,0,4,2
4,visual,different_sds,1,2,1,5.078345354,0.135,1,105.601192,0,3,4
4,visual,different_sds,2,1,0,-1.733275565,0.033,1,24.24795567,0,5,1
4,visual,different_sds,1,2,0,-2.511992054,0.067,2,12.31078893,1,3,3
4,visual,different_sds,1,1,1,-4.931121526,0.05,1,17.4064446,1,4,2
4,visual,different_sds,2,1,0,-0.627489162,0.05,1,337.1063451,0,5,2
5,visual,different_sds,1,2,0,3.253001143,0.067,2,40.11755109,1,3,3
5,visual,different_sds,1,1,0,-33.60744228,0.033,2,142.6498947,0,4,1
5,visual,different_sds,2,1,0,-1.046690723,0.033,1,164.8341249,0,5,1
5,visual,different_sds,1,1,0,4.644997881,0.067,2,131.8776838,1,4,3
5,visual,different_sds,1,1,0,11.11207215,0.067,2,301.0918608,0,4,3
5,visual,different_sds,1,2,1,1.920422105,0.067,1,234.1791668,1,3,3
6,visual,different_sds,2,1,0,-0.33432291,0.05,1,179.9258371,0,5,2
6,visual,different_sds,2,1,0,2.936602963,0.135,1,353.5629651,0,5,4
6,visual,different_sds,1,2,1,-2.167110203,0.135,1,38.26806715,1,3,4
6,visual,different_sds,1,2,1,-2.987732287,0.033,1,226.8766081,1,3,1
6,visual,different_sds,1,2,1,-3.313520928,0.05,1,147.9431726,1,3,2
