subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,r,stim_reliability_level
7,audio,different_sds,1,1,0,2012.874704,9,2,296.6205986,0,4,2
7,audio,different_sds,1,2,1,2869.106096,55,1,97.02172626,1,3,4
7,audio,different_sds,2,4,1,2052.50576,26,2,307.7112847,1,8,3
7,audio,different_sds,1,4,1,2779.622836,26,1,188.7183603,1,1,3
7,audio,different_sds,1,1,1,2402.256927,9,1,231.6101059,0,4,2
8,audio,different_sds,1,1,1,2869.800669,4,1,229.2125011,1,4,1
8,audio,different_sds,1,2,0,2973.144398,26,2,8.774132619,0,3,3
8,audio,different_sds,2,2,1,2213.420349,26,2,175.389084,1,6,3
8,audio,different_sds,1,1,1,2553.643121,4,1,11.62211955,1,4,1
8,audio,different_sds,1,3,0,2396.874468,26,2,190.029651,0,2,3
8,audio,different_sds,2,1,0,2617.932812,9,1,205.9639826,0,5,2
1,audio,different_sds,2,1,1,1703.563904,4,2,157.0644501,1,5,1
1,audio,different_sds,2,3,1,3101.584886,55,2,233.58773,1,7,4
1,audio,different_sds,2,1,0,2632.67725,4,1,100.9075592,0,5,1
1,audio,different_sds,1,1,0,3350.18068,4,2,114.2074714,0,4,1
1,audio,different_sds,1,2,1,2925.255586,26,1,9.417451804,0,3,3
1,audio,different_sds,2,3,1,2321.711207,26,2,98.74646571,1,7,3
2,audio,different_sds,1,1,1,2736.57094,4,1,205.2085815,1,4,1
2,audio,different_sds,1,2,1,2747.050079,55,1,103.7055871,1,3,4
2,audio,different_sds,1,1,1,2359.76994,9,1,208.017233,0,4,2
2,audio,different_sds,1,1,0,3379.84626,9,2,113.31627,0,4,2
2,audio,different_sds,1,1,0,995.1760718,4,2,250.4603546,0,4,1
2,audio,different_sds,1,2,1,2853.530397,55,1,164.6013753,1,3,4
3,audio,different_sds,2,1,0,2882.29689,9,1,325.2932106,0,5,2
3,audio,different_sds,1,4,0,2675.937672,55,2,192.8961467,1,1,4
3,audio,different_sds,1,3,0,3311.755555,26,2,186.9266813,0,2,3
3,audio,different_sds,1,1,1,2529.274061,4,1,83.22655898,1,4,1
3,audio,different_sds,2,4,0,2966.719862,55,1,68.56994389,1,8,4
3,audio,different_sds,2,4,1,3221.787685,26,2,180.3777542,1,8,3
4,audio,different_sds,1,2,0,2408.808873,55,2,214.483573,0,3,4
4,audio,different_sds,1,1,1,2873.318107,9,1,17.3380548,1,4,2
4,audio,different_sds,1,1,0,2249.581378,4,2,158.8771291,0,4,1
4,audio,different_sds,2,3,1,3326.275392,26,2,290.2613389,1,7,3
4,audio,different_sds,1,2,0,2532.144198,26,2,350.9918054,1,3,3
4,audio,different_sds,2,2,0,2835.167663,26,1,213.3101511,0,6,3
5,audio,different_sds,2,1,1,3248.564931,4,2,178.5057938,1,5,1
5,audio,different_sds,2,1,0,2439.020413,4,1,299.6814138,1,5,1
5,audio,different_sds,1,1,0,2422.015726,9,2,324.8313347,0,4,2
5,audio,different_sds,2,1,1,1928.322085,4,2,29.44143902,1,5,1
5,audio,different_sds,1,2,0,2914.645187,55,2,253.198422,1,3,4
5,audio,different_sds,2,2,0,2383.337064,26,1,280.9829585,1,6,3
6,audio,different_sds,1,1,0,2441.393098,9,2,46.04864136,0,4,2
6,audio,different_sds,1,2,1,2697.575063,55,1,217.3445741,1,3,4
6,audio,different_sds,2,1,1,3235.366457,9,2,296.397271,1,5,2
6,audio,different_sds,2,1,0,2608.130503,4,1,323.3559417,0,5,1
6,audio,different_sds,2,2,1,2845.944188,55,2,150.0015753,0,6,4
6,audio,different_sds,2,2,0,2973.281511,55,1,85.04524781,1,6,4
7,audio,different_sds,1,1,0,2477.99803,4,2,326.927475,0,4,1
7,audio,different_sds,1,1,1,2659.001785,4,1,31.00177474,1,4,1
7,audio,different_sds,1,1,1,2687.387471,4,1,261.3384089,1,4,1
7,audio,different_sds,1,4,1,2681.185106,55,1,315.6029126,1,1,4
7,audio,different_sds,1,4,0,2710.65604,55,2,293.9849752,1,1,4
7,audio,different_sds,1,1,1,2758.610426,9,1,101.5575892,1,4,2
8,audio,different_sds,2,3,0,2767.889053,55,1,187.0585609,0,7,4
8,audio,different_sds,1,2,1,2834.042732,55,1,111.0104165,1,3,4
8,audio,different_sds,2,3,1,2379.616577,55,2,252.2670435,1,7,4
8,audio,different_sds,1,3,1,2523.459478,55,1,14.64228944,1,2,4
8,audio,different_sds,2,4,1,1946.238482,55,2,159.9502392,1,8,4
8,audio,different_sds,1,4,0,2689.280463,26,2,138.1687248,1,1,3
1,audio,different_sds,1,1,1,2781.452723,4,1,206.8652393,1,4,1
1,audio,different_sds,1,1,1,2613.504198,4,1,202.272025,1,4,1
1,audio,different_sds,2,2,0,2946.271267,26,1,278.9270847,1,6,3
1,audio,different_sds,2,2,1,3325.078092,26,2,357.3385553,1,6,3
1,audio,different_sds,1,1,0,3003.386107,26,2,150.737688,0,4,3
1,audio,different_sds,1,1,0,2822.052578,9,2,334.4357541,1,4,2
2,audio,different_sds,1,1,1,2488.952271,4,1,71.80633226,1,4,1
2,audio,different_sds,1,1,0,2564.418006,9,2,185.1153312,1,4,2
2,audio,different_sds,1,1,0,2886.334778,9,2,39.40565766,1,4,2
2,audio,different_sds,1,1,1,2735.05174,9,1,260.2192605,1,4,2
2,audio,different_sds,2,2,1,2949.500465,55,2,247.326974,1,6,4
2,audio,different_sds,1,1,0,3224.02216,4,2,299.0455217,0,4,1
3,audio,different_sds,1,1,0,2342.959772,9,2,202.9698617,0,4,2
3,audio,different_sds,2,4,1,3218.348419,26,2,46.3349207,1,8,3
3,audio,different_sds,1,1,1,2722.598718,9,1,95.23967186,1,4,2
3,audio,different_sds,1,1,0,2398.791484,26,2,215.4903401,0,4,3
3,audio,different_sds,1,1,0,2773.931586,9,2,135.8300778,1,4,2
3,audio,different_sds,2,1,1,3194.809228,9,2,358.0083159,1,5,2
4,audio,different_sds,1,1,1,2725.994402,4,1,184.2079068,1,4,1
4,audio,different_sds,1,1,1,2812.15878,9,1,227.0824149,1,4,2
4,audio,different_sds,1,1,0,2211.113336,9,2,78.04809084,0,4,2
4,audio,different_sds,2,3,1,2011.0399,26,2,27.32800733,1,7,3
4,audio,different_sds,1,1,1,2828.306218,9,1,14.31493481,1,4,2
4,audio,different_sds,2,3,1,3612.803508,26,2,277.264143,1,7,3
5,audio,different_sds,2,3,0,2681.94953,26,1,359.7996868,0,7,3
5,audio,different_sds,1,1,1,2904.575769,4,1,151.0747125,1,4,1
5,audio,different_sds,1,3,0,2699.054214,55,2,238.2913418,1,2,4
5,audio,different_sds,1,2,0,2408.462948,26,2,114.3223692,0,3,3
5,audio,different_sds,2,1,1,3269.049957,4,2,173.9893763,1,5,1
5,audio,different_sds,1,1,0,3294.758129,26,2,64.31351595,0,4,3
6,audio,different_sds,1,1,1,2534.345361,4,1,111.8558121,1,4,1
6,audio,different_sds,1,2,0,2668.309599,55,2,149.3377785,1,3,4
6,audio,different_sds,2,2,1,2676.769038,26,2,265.4778008,0,6,3
6,audio,different_sds,2,1,0,2680.363425,26,1,169.7052913,0,5,3
6,audio,different_sds,1,1,1,2651.429439,9,1,57.3029129,1,4,2
6,audio,different_sds,2,1,1,2762.776576,26,2,183.8062984,0,5,3
7,audio,different_sds,1,4,1,2738.549071,55,1,160.138587,1,1,4
7,audio,different_sds,1,2,0,3055.403019,4,2,114.6641541,0,3,1
7,audio,different_sds,1,1,0,2305.338691,9,2,312.0066548,0,4,2
7,audio,different_sds,2,4,1,3503.391063,55,2,88.13752409,1,8,4
7,audio,different_sds,2,4,1,2222.937012,26,2,146.6034378,1,8,3
7,audio,different_sds,2,2,1,3061.746658,26,2,343.9685536,1,6,3
8,audio,different_sds,1,2,0,2731.256151,55,2,80.54240382,1,3,4
8,audio,different_sds,2,1,1,3368.951572,4,2,4.291035479,1,5,1
8,audio,different_sds,1,2,1,2588.825502,9,1,164.8399108,1,3,2
8,audio,different_sds,1,3,1,2636.348711,55,1,102.8097333,1,2,4
8,audio,different_sds,1,1,0,1991.381046,9,2,55.38280922,0,4,2
8,audio,different_sds,2,1,0,2773.457435,9,1,157.60167,0,5,2
1,audio,different_sds,1,1,1,2396.443096,4,1,89.77987605,0,4,1
1,audio,different_sds,2,1,0,2704.250082,9,1,100.1749783,0,5,2
1,audio,different_sds,1,2,1,2561.548523,26,1,60.36576648,1,3,3
1,audio,different_sds,2,1,1,2664.398888,4,2,301.4512069,0,5,1
1,audio,different_sds,1,1,0,2002.096365,9,2,109.6644587,0,4,2
1,audio,different_sds,2,1,0,2602.635967,9,1,302.4431265,0,5,2
2,audio,different_sds,2,2,1,3476.723776,26,2,214.355004,1,6,3
2,audio,different_sds,2,3,1,3287.659793,55,2,144.1211336,1,7,4
2,audio,different_sds,1,2,1,2643.050044,55,1,29.77566508,1,3,4
2,audio,different_sds,2,2,1,2128.297731,26,2,167.83614,1,6,3
2,audio,different_sds,1,1,1,2564.145362,4,1,272.0141068,1,4,1
2,audio,different_sds,1,1,0,2631.778591,4,2,58.18031945,1,4,1
3,audio,different_sds,2,1,1,2266.183078,4,2,333.7034977,1,5,1
3,audio,different_sds,2,3,1,2288.46897,26,2,191.679949,1,7,3
3,audio,different_sds,1,1,1,2864.342931,4,1,129.6661794,1,4,1
3,audio,different_sds,1,3,1,2606.756697,26,1,239.3278325,1,2,3
3,audio,different_sds,1,1,0,3155.086152,4,2,127.5112281,0,4,1
3,audio,different_sds,1,3,0,2918.801622,26,2,324.6886881,0,2,3
4,audio,different_sds,1,1,0,2874.341489,4,2,63.95561163,1,4,1
4,audio,different_sds,2,1,1,3278.868793,9,2,202.2811525,1,5,2
4,audio,different_sds,2,1,0,2649.960961,9,1,306.7265983,0,5,2
4,audio,different_sds,1,1,1,2665.166929,4,1,109.0532636,1,4,1
4,audio,different_sds,1,2,1,2818.529982,26,1,154.6305132,1,3,3
4,audio,different_sds,1,1,0,3019.670189,9,2,180.7631522,0,4,2
5,audio,different_sds,2,2,1,2878.47021,26,2,28.80610641,0,6,3
5,audio,different_sds,2,1,1,2446.275639,9,2,264.5099364,1,5,2
5,audio,different_sds,1,3,0,2015.605608,55,2,224.9217089,0,2,4
5,audio,different_sds,1,3,1,2733.322342,55,1,3.268442275,1,2,4
5,audio,different_sds,1,3,0,2289.367712,55,2,302.9614044,0,2,4
5,audio,different_sds,1,1,1,2471.82411,4,1,140.6002763,0,4,1
6,audio,different_sds,1,2,1,2761.55792,26,1,108.8735096,1,3,3
6,audio,different_sds,1,2,1,2516.04345,9,1,223.7039774,1,3,2
6,audio,different_sds,2,1,1,2787.763163,26,2,342.2364206,0,5,3
6,audio,different_sds,2,2,1,2180.72615,26,2,25.97328973,1,6,3
6,audio,different_sds,2,2,0,2966.080715,55,1,167.953384,1,6,4
6,audio,different_sds,1,2,1,2660.751982,9,1,84.75537969,1,3,2
7,audio,different_sds,2,3,1,2825.137381,55,2,23.26799322,0,7,4
7,audio,different_sds,1,1,0,2982.403338,9,2,53.54176247,0,4,2
7,audio,different_sds,1,3,1,2641.361553,55,1,279.0607626,1,2,4
7,audio,different_sds,1,1,1,2737.167407,9,1,313.1009131,1,4,2
7,audio,different_sds,1,1,0,2636.990144,4,2,180.9509364,1,4,1
7,audio,different_sds,1,1,0,2278.66234,4,2,90.12228374,0,4,1
8,audio,different_sds,2,1,1,2866.722328,4,2,169.0988714,0,5,1
8,audio,different_sds,1,2,0,1965.531639,4,2,54.01032771,0,3,1
8,audio,different_sds,2,1,1,2792.098445,4,2,262.1480955,0,5,1
8,audio,different_sds,1,2,0,2283.932747,26,2,315.9016601,0,3,3
8,audio,different_sds,1,3,0,2112.336853,9,2,270.4749979,0,2,2
8,audio,different_sds,1,2,1,2772.631013,55,1,273.816184,1,3,4
1,audio,different_sds,1,1,0,2989.503377,9,2,193.849705,0,4,2
1,audio,different_sds,1,1,0,2603.893824,9,2,319.5616812,1,4,2
1,audio,different_sds,1,2,1,2747.868431,55,1,123.6473271,1,3,4
1,audio,different_sds,1,2,1,2561.705427,55,1,222.1961875,1,3,4
1,audio,different_sds,1,2,1,2683.4714,55,1,273.0067784,1,3,4
1,audio,different_sds,1,1,0,3195.293411,4,2,162.8497407,0,4,1
2,audio,different_sds,1,1,1,2546.700758,9,1,205.595483,1,4,2
2,audio,different_sds,1,2,1,2760.711199,26,1,335.1369205,1,3,3
2,audio,different_sds,2,3,0,2541.103521,55,1,199.3685206,0,7,4
2,audio,different_sds,1,2,1,2685.672614,26,1,95.53021199,1,3,3
2,audio,different_sds,1,1,0,2992.560348,9,2,339.893781,0,4,2
2,audio,different_sds,1,1,0,3468.611748,4,2,136.3008264,0,4,1
3,audio,different_sds,1,1,1,2634.001505,4,1,174.0257455,1,4,1
3,audio,different_sds,2,1,0,2688.674007,9,1,92.91345068,0,5,2
3,audio,different_sds,1,2,0,2922.928471,55,2,78.56068155,0,3,4
3,audio,different_sds,2,4,0,2975.745115,55,1,322.5293161,1,8,4
3,audio,different_sds,1,1,1,2587.110856,9,1,8.148181204,1,4,2
3,audio,different_sds,1,1,0,2697.600479,4,2,191.1734995,1,4,1
4,audio,different_sds,1,2,0,2550.953756,26,2,300.7132779,1,3,3
4,audio,different_sds,1,1,0,1690.598708,9,2,23.40215251,0,4,2
4,audio,different_sds,1,2,0,2800.37688,55,2,126.3302286,1,3,4
4,audio,different_sds,1,1,0,2526.417651,4,2,288.4841428,1,4,1
4,audio,different_sds,2,1,1,2571.137115,4,2,84.17615338,0,5,1
4,audio,different_sds,1,2,0,2495.606891,55,2,258.7170055,1,3,4
5,audio,different_sds,1,3,1,2880.026183,55,1,113.4284577,1,2,4
5,audio,different_sds,2,1,1,2986.259994,4,2,351.5451847,1,5,1
5,audio,different_sds,1,1,0,2075.064062,4,2,248.4575274,0,4,1
5,audio,different_sds,1,2,1,2601.336768,4,1,24.50629775,1,3,1
5,audio,different_sds,2,1,0,2831.38239,9,1,68.0344037,0,5,2
5,audio,different_sds,2,1,0,2604.022618,9,1,330.8489801,0,5,2
6,audio,different_sds,1,1,0,2934.230331,9,2,89.56367694,0,4,2
6,audio,different_sds,1,2,0,2560.597386,26,2,284.9152062,1,3,3
6,audio,different_sds,2,1,0,2949.904577,26,1,230.5526019,1,5,3
6,audio,different_sds,1,1,1,2832.721451,9,1,149.5734244,1,4,2
6,audio,different_sds,1,2,1,2824.011029,9,1,359.6179341,1,3,2
6,audio,different_sds,2,2,1,2694.873267,55,2,178.8618979,0,6,4
7,audio,different_sds,1,1,0,2742.242997,4,2,125.7128874,1,4,1
7,audio,different_sds,1,1,1,2652.685152,4,1,167.7730411,1,4,1
7,audio,different_sds,1,1,1,2587.072005,9,1,289.044693,1,4,2
7,audio,different_sds,1,3,1,2794.347841,26,1,181.816122,1,2,3
7,audio,different_sds,1,1,1,2712.310319,4,1,20.63670622,1,4,1
7,audio,different_sds,2,1,1,2926.71704,9,2,204.8918113,1,5,2
8,audio,different_sds,2,3,0,2735.153928,26,1,235.0420932,0,7,3
8,audio,different_sds,2,1,1,3083.996625,4,2,243.0465546,1,5,1
8,audio,different_sds,1,2,1,2807.364574,55,1,331.7015442,1,3,4
8,audio,different_sds,2,4,1,3184.804202,55,2,336.1358778,1,8,4
8,audio,different_sds,1,1,1,2859.226465,9,1,163.3039319,1,4,2
8,audio,different_sds,1,4,1,2653.376361,55,1,349.4396706,1,1,4
1,audio,different_sds,1,1,1,2700.18465,4,1,309.0341149,1,4,1
1,audio,different_sds,2,2,1,2403.699034,55,2,23.61619013,1,6,4
1,audio,different_sds,2,2,1,2171.351795,55,2,326.0277512,1,6,4
1,audio,different_sds,1,1,1,2742.154413,4,1,112.6941164,1,4,1
1,audio,different_sds,2,4,1,1512.915952,26,2,247.5910158,1,8,3
1,audio,different_sds,1,2,1,3121.090543,55,1,20.76724124,0,3,4
2,audio,different_sds,1,1,0,2817.070596,4,2,120.5352903,1,4,1
2,audio,different_sds,1,2,1,2817.192698,55,1,45.54191581,1,3,4
2,audio,different_sds,1,1,0,2854.292191,4,2,153.7498624,1,4,1
2,audio,different_sds,1,2,1,2638.456009,26,1,82.44208919,1,3,3
2,audio,different_sds,2,2,1,2878.370189,26,2,292.4224853,0,6,3
2,audio,different_sds,1,1,1,2631.165546,9,1,344.9001589,1,4,2
3,audio,different_sds,1,3,0,2687.106336,55,2,320.4138382,1,2,4
3,audio,different_sds,1,4,0,2512.554667,26,2,288.893123,1,1,3
3,audio,different_sds,2,4,1,3128.459779,55,2,210.0661998,1,8,4
3,audio,different_sds,1,1,1,2693.473802,4,1,311.1713412,1,4,1
3,audio,different_sds,1,2,1,2679.112595,26,1,5.727409676,1,3,3
3,audio,different_sds,2,4,1,2202.902457,55,2,267.8413537,1,8,4
4,audio,different_sds,2,3,1,1988.894083,26,2,354.9805534,1,7,3
4,audio,different_sds,1,1,1,2497.400551,4,1,346.3258542,1,4,1
4,audio,different_sds,1,2,0,2343.362638,9,2,259.3623827,0,3,2
4,audio,different_sds,1,1,0,2928.935297,4,2,291.0509506,0,4,1
4,audio,different_sds,2,1,1,2452.690219,9,2,342.9414698,1,5,2
4,audio,different_sds,2,2,1,2597.010346,26,2,197.6414541,0,6,3
5,audio,different_sds,1,1,1,2565.607915,4,1,184.2252357,1,4,1
5,audio,different_sds,1,3,0,2922.504081,55,2,85.44342168,0,2,4
5,audio,different_sds,2,3,1,2351.974643,26,2,26.65587735,1,7,3
5,audio,different_sds,2,1,1,3628.793937,26,2,243.9097843,1,5,3
5,audio,different_sds,2,1,1,3274.423163,9,2,254.4215882,1,5,2
5,audio,different_sds,2,1,1,2392.412416,26,2,352.0129608,1,5,3
6,audio,different_sds,1,1,0,3100.413852,4,2,270.5785041,0,4,1
6,audio,different_sds,2,2,1,3000.868751,55,2,85.60449982,1,6,4
6,audio,different_sds,1,2,1,2951.019331,55,1,125.3885373,0,3,4
6,audio,different_sds,2,2,0,2715.951989,26,1,320.9011078,0,6,3
6,audio,different_sds,1,1,0,3474.722729,9,2,229.7891177,0,4,2
6,audio,different_sds,1,2,0,3262.135415,9,2,302.4514131,0,3,2
7,audio,different_sds,2,1,0,2828.98126,9,1,270.5106341,0,5,2
7,audio,different_sds,1,2,1,2604.003918,4,1,158.6507898,1,3,1
7,audio,different_sds,2,4,1,3471.129606,55,2,276.5992703,1,8,4
7,audio,different_sds,1,1,1,2825.529275,4,1,213.199423,1,4,1
7,audio,different_sds,2,4,1,1985.448885,55,2,44.2526524,1,8,4
7,audio,different_sds,1,1,0,2279.067126,4,2,279.7209113,0,4,1
8,audio,different_sds,2,4,1,1983.816591,26,2,318.568864,1,8,3
8,audio,different_sds,1,2,1,2687.255668,55,1,321.0864795,1,3,4
8,audio,different_sds,1,2,1,2756.340039,26,1,313.4908229,1,3,3
8,audio,different_sds,2,1,1,2031.220466,26,2,182.835033,1,5,3
8,audio,different_sds,1,2,0,2817.480771,55,2,129.6090932,1,3,4
8,audio,different_sds,1,1,0,3074.144388,4,2,247.9562761,0,4,1
1,audio,different_sds,2,1,0,2583.168521,9,1,79.6652254,0,5,2
1,audio,different_sds,2,4,1,1442.2937,26,2,307.2158951,1,8,3
1,audio,different_sds,2,1,0,2689.990973,4,1,317.7860064,0,5,1
1,audio,different_sds,1,1,0,2774.90867,55,2,148.1456934,1,4,4
1,audio,different_sds,1,1,1,2864.434463,55,1,227.5334798,1,4,4
1,audio,different_sds,1,2,1,2629.408403,26,1,138.5990716,1,3,3
2,audio,different_sds,1,2,1,2700.887292,55,1,222.305637,1,3,4
2,audio,different_sds,2,3,0,2299.278128,26,1,229.5888001,1,7,3
2,audio,different_sds,1,1,0,2507.829655,4,2,14.0998428,1,4,1
2,audio,different_sds,1,1,1,2782.88942,4,1,120.5301163,1,4,1
2,audio,different_sds,1,1,1,2852.399113,9,1,161.7682368,1,4,2
2,audio,different_sds,1,2,1,2596.950176,55,1,275.0992065,1,3,4
3,audio,different_sds,1,1,1,2967.875366,9,1,112.8173678,0,4,2
3,audio,different_sds,1,1,0,2015.505438,4,2,128.9127534,0,4,1
3,audio,different_sds,1,3,1,2723.892298,55,1,241.3181032,1,2,4
3,audio,different_sds,2,4,1,4060.032672,55,2,347.1007236,1,8,4
3,audio,different_sds,2,1,0,2696.783857,4,1,24.18122835,0,5,1
3,audio,different_sds,1,1,1,2946.579646,4,1,199.7342382,0,4,1
4,audio,different_sds,2,1,0,2661.862978,4,1,6.96229531,0,5,1
4,audio,different_sds,1,1,1,2722.927241,9,1,263.2982474,1,4,2
4,audio,different_sds,1,2,0,2517.328733,55,2,340.9402046,1,3,4
4,audio,different_sds,2,4,1,1441.454999,26,2,148.8645857,1,8,3
4,audio,different_sds,1,1,0,2581.291802,9,2,115.3691739,1,4,2
4,audio,different_sds,1,1,1,2740.93148,4,1,308.3921745,1,4,1
5,audio,different_sds,1,2,0,2567.231956,55,2,75.67222519,1,3,4
5,audio,different_sds,1,3,0,2684.891526,55,2,62.48674345,1,2,4
5,audio,different_sds,2,2,1,2687.181109,4,2,145.1192075,0,6,1
5,audio,different_sds,2,1,0,2618.943682,4,1,221.6183393,0,5,1
5,audio,different_sds,2,1,0,2778.658946,4,1,148.8856218,0,5,1
5,audio,different_sds,2,1,1,2573.676099,9,2,283.2429362,0,5,2
6,audio,different_sds,1,1,1,2912.132036,4,1,187.9489736,1,4,1
6,audio,different_sds,2,2,0,2777.408518,9,1,160.6532627,0,6,2
6,audio,different_sds,1,2,1,2871.357405,26,1,322.0419764,1,3,3
6,audio,different_sds,1,2,0,3223.499414,9,2,36.43908546,0,3,2
6,audio,different_sds,1,2,0,2872.075969,9,2,313.3932284,1,3,2
6,audio,different_sds,2,1,1,2772.431821,9,2,349.1132233,0,5,2
7,audio,different_sds,2,4,1,2461.477013,55,2,56.13630818,1,8,4
7,audio,different_sds,2,3,1,2577.441699,55,2,34.93973364,0,7,4
7,audio,different_sds,2,1,1,2696.779701,9,2,304.4921362,0,5,2
7,audio,different_sds,1,1,1,2838.526264,4,1,164.3029234,1,4,1
7,audio,different_sds,1,3,1,2790.425612,26,1,41.67998504,1,2,3
7,audio,different_sds,1,1,1,2904.772932,4,1,171.598212,1,4,1
8,audio,different_sds,2,1,0,2806.783905,9,1,54.40736514,0,5,2
8,audio,different_sds,1,2,0,2192.468441,26,2,87.04388314,0,3,3
8,audio,different_sds,2,4,1,3295.949027,26,2,264.7912229,1,8,3
8,audio,different_sds,2,1,0,2661.608151,4,1,12.33210823,0,5,1
8,audio,different_sds,1,4,0,2655.897288,55,2,313.8333023,1,1,4
8,audio,different_sds,1,2,1,2662.499081,55,1,64.55844179,1,3,4
1,audio,different_sds,2,2,1,2934.719805,26,2,306.7467021,1,6,3
1,audio,different_sds,1,2,0,2837.052961,55,2,190.851666,1,3,4
1,audio,different_sds,1,2,0,2291.02843,9,2,307.8484691,0,3,2
1,audio,different_sds,2,2,1,3159.266442,26,2,12.90639573,1,6,3
1,audio,different_sds,2,1,1,3616.004203,4,2,246.1621253,1,5,1
1,audio,different_sds,1,1,1,2802.103761,26,1,111.1171301,1,4,3
2,audio,different_sds,1,2,1,2636.508422,26,1,273.4758121,1,3,3
2,audio,different_sds,2,3,1,3162.569299,55,2,76.11389689,1,7,4
2,audio,different_sds,1,1,1,2745.330693,9,1,12.91860086,1,4,2
2,audio,different_sds,1,1,0,2353.709664,9,2,13.18165686,0,4,2
2,audio,different_sds,2,3,1,3198.897731,26,2,102.5278667,1,7,3
2,audio,different_sds,1,1,1,2735.687181,9,1,25.28120924,1,4,2
3,audio,different_sds,2,1,0,2612.677947,9,1,349.849378,0,5,2
3,audio,different_sds,1,1,0,2794.550681,4,2,24.69282013,1,4,1
3,audio,different_sds,2,3,1,2860.197368,26,2,1.295479561,0,7,3
3,audio,different_sds,1,1,0,3672.33525,9,2,285.1471743,0,4,2
3,audio,different_sds,1,3,0,2926.15131,26,2,59.0167312,0,2,3
3,audio,different_sds,2,1,0,2729.246387,9,1,100.2221077,0,5,2
4,audio,different_sds,2,1,0,2772.609012,9,1,328.6501939,0,5,2
4,audio,different_sds,2,2,0,2648.725114,26,1,215.4471684,0,6,3
4,audio,different_sds,2,4,1,3173.803975,9,2,60.18066384,1,8,2
4,audio,different_sds,1,1,0,3323.488629,4,2,286.1273856,0,4,1
4,audio,different_sds,1,2,1,2683.159062,26,1,34.66606505,1,3,3
4,audio,different_sds,1,2,1,2755.773174,9,1,186.0838616,1,3,2
5,audio,different_sds,2,3,1,2462.705109,55,2,340.2849271,1,7,4
5,audio,different_sds,1,3,1,2498.258273,55,1,122.9769908,1,2,4
5,audio,different_sds,2,1,0,2951.403519,4,1,243.1844829,1,5,1
5,audio,different_sds,2,2,0,2584.429708,4,1,295.5812035,0,6,1
5,audio,different_sds,2,1,1,3008.465982,26,2,309.057802,1,5,3
5,audio,different_sds,1,2,1,2532.675836,26,1,80.96526856,1,3,3
6,audio,different_sds,1,1,0,3359.908679,4,2,285.4581581,0,4,1
6,audio,different_sds,1,2,0,2480.958563,9,2,4.798854913,0,3,2
6,audio,different_sds,2,1,1,3308.014467,4,2,127.2827059,1,5,1
6,audio,different_sds,1,2,1,2676.560487,4,1,51.04271744,1,3,1
6,audio,different_sds,2,1,0,2965.87488,4,1,94.25822393,1,5,1
6,audio,different_sds,1,2,0,2324.738226,4,2,174.1529477,0,3,1
7,audio,different_sds,1,1,1,2532.260134,4,1,130.5802023,1,4,1
7,audio,different_sds,2,1,0,2633.933207,4,1,330.7189773,0,5,1
7,audio,different_sds,2,1,1,3311.45702,4,2,25.38473588,1,5,1
7,audio,different_sds,1,2,1,2656.669787,9,1,97.5306715,1,3,2
7,audio,different_sds,1,3,1,2705.804995,26,1,356.9997845,1,2,3
7,audio,different_sds,2,1,0,2781.111521,4,1,242.7403152,0,5,1
8,audio,different_sds,1,2,0,2636.815556,55,2,220.1114693,1,3,4
8,audio,different_sds,2,1,0,2738.349697,4,1,276.3076516,0,5,1
8,audio,different_sds,1,2,1,2940.033861,26,1,33.3588627,0,3,3
8,audio,different_sds,1,1,0,2595.994203,4,2,35.28607753,1,4,1
8,audio,different_sds,1,3,1,2677.675655,26,1,251.43371,1,2,3
8,audio,different_sds,2,1,1,2576.020459,9,2,75.81975367,0,5,2
1,audio,different_sds,2,4,1,1618.042758,26,2,301.1285766,1,8,3
1,audio,different_sds,1,2,1,2715.992368,55,1,193.4057944,1,3,4
1,audio,different_sds,1,2,0,2310.331404,55,2,284.9182628,0,3,4
1,audio,different_sds,2,1,0,2826.730981,9,1,344.5057569,0,5,2
1,audio,different_sds,1,1,0,2381.725619,9,2,214.5152167,0,4,2
1,audio,different_sds,2,2,0,2527.583932,55,1,42.72725819,0,6,4
2,audio,different_sds,1,1,1,2654.148684,9,1,221.560097,1,4,2
2,audio,different_sds,1,1,1,2812.163819,9,1,267.1529695,1,4,2
2,audio,different_sds,1,1,1,2755.840772,4,1,225.1076808,1,4,1
2,audio,different_sds,2,2,1,2396.838666,26,2,234.9072052,1,6,3
2,audio,different_sds,1,2,0,2421.776823,26,2,12.29689274,0,3,3
2,audio,different_sds,1,1,0,2870.526077,9,2,248.6657772,1,4,2
3,audio,different_sds,2,1,1,2667.2358,9,2,241.7811187,0,5,2
3,audio,different_sds,2,1,0,2505.985891,9,1,143.9493985,0,5,2
3,audio,different_sds,1,3,1,2575.308297,26,1,35.45101736,1,2,3
3,audio,different_sds,1,3,0,2532.063509,26,2,182.7451203,1,2,3
3,audio,different_sds,2,1,1,2299.282481,9,2,118.2129351,1,5,2
3,audio,different_sds,1,1,0,2511.553602,4,2,284.4071778,1,4,1
4,audio,different_sds,1,2,1,2654.402386,55,1,303.7375432,1,3,4
4,audio,different_sds,2,1,0,2780.914473,9,1,4.517357146,0,5,2
