subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,resp_buttonid,r
1,visual,different_means,2,2,1,13.24632207,0.135,2,148.0292454,1,4,2,6
1,visual,different_means,1,1,0,-8.360113639,0.033,2,284.4372915,1,1,-1,4
1,visual,different_means,1,1,0,4.512016544,0.05,2,350.5968364,0,2,-1,4
1,visual,different_means,2,2,1,13.64811317,0.135,2,204.2612915,1,4,2,6
1,visual,different_means,1,1,0,5.667566147,0.05,2,30.17788949,0,2,-1,4
1,visual,different_means,2,1,0,0.978230257,0.135,1,141.4733664,1,4,1,5
2,visual,different_means,2,2,1,3.640443487,0.05,2,180.0606116,1,2,2,6
2,visual,different_means,1,2,0,-3.338990195,0.135,2,257.6492432,1,4,-2,3
2,visual,different_means,2,2,1,3.11095067,0.05,2,186.1342398,1,2,2,6
2,visual,different_means,1,1,1,-2.714320059,0.033,1,326.3228655,1,1,-1,4
2,visual,different_means,1,2,1,-4.485678855,0.067,1,275.5401984,1,3,-2,3
2,visual,different_means,1,1,1,2.851182881,0.05,1,105.2782446,0,2,-1,4
3,visual,different_means,1,4,1,-9.693955774,0.135,1,116.3674271,1,4,-4,1
3,visual,different_means,2,4,1,4.97657421,0.067,2,350.8389993,1,3,4,8
3,visual,different_means,2,1,0,-3.963935561,0.033,1,155.6503224,0,1,1,5
3,visual,different_means,1,4,1,-6.966776212,0.135,1,179.0528034,1,4,-4,1
3,visual,different_means,1,1,0,2.808447077,0.033,2,46.74912411,0,1,-1,4
3,visual,different_means,1,3,1,-2.176007771,0.135,1,333.7921096,1,4,-3,2
4,visual,different_means,1,3,1,-12.14674589,0.135,1,329.2807723,1,4,-3,2
4,visual,different_means,1,1,1,-8.647200904,0.067,1,292.1471457,1,3,-1,4
4,visual,different_means,2,1,0,-10.58291149,0.05,1,341.6137818,0,2,1,5
4,visual,different_means,2,1,0,-0.426898992,0.135,1,189.5762932,0,4,1,5
4,visual,different_means,2,1,0,-0.139967664,0.05,1,50.44056519,0,2,1,5
4,visual,different_means,2,1,0,4.744649629,0.05,1,358.3638635,1,2,1,5
5,visual,different_means,1,1,0,8.54391945,0.033,2,177.3478779,0,1,-1,4
5,visual,different_means,1,1,1,-3.904904816,0.135,1,284.1609625,1,4,-1,4
5,visual,different_means,1,1,1,-13.64768501,0.135,1,116.8031092,1,4,-1,4
5,visual,different_means,1,1,1,-6.237877582,0.05,1,353.9255979,1,2,-1,4
5,visual,different_means,2,1,1,-0.608927258,0.033,2,59.17367951,0,1,1,5
5,visual,different_means,1,1,1,-8.709439312,0.05,1,8.06850677,1,2,-1,4
6,visual,different_means,2,3,1,-2.069881732,0.033,2,87.78426289,0,1,3,7
6,visual,different_means,1,2,1,-2.784472325,0.135,1,206.4511727,1,4,-2,3
6,visual,different_means,1,2,0,1.00499376,0.05,2,209.489224,0,2,-2,3
6,visual,different_means,1,1,1,-1.719619082,0.033,1,40.85113133,1,1,-1,4
6,visual,different_means,2,2,1,7.78033379,0.135,2,351.4798463,1,4,2,6
6,visual,different_means,1,1,1,-1.909575648,0.033,1,339.6167899,1,1,-1,4
7,visual,different_means,1,2,1,-1.196521227,0.135,1,160.5434315,1,4,-2,3
7,visual,different_means,1,2,0,-2.779235559,0.05,2,94.08218626,1,2,-2,3
7,visual,different_means,2,1,1,6.925296836,0.067,2,3.286635711,1,3,1,5
7,visual,different_means,1,2,0,-1.760533732,0.135,2,154.6786939,1,4,-2,3
7,visual,different_means,1,1,1,0.838936913,0.067,1,98.35026045,0,3,-1,4
7,visual,different_means,1,2,0,0.421369725,0.067,2,207.1584212,0,3,-2,3
8,visual,different_means,1,2,1,-3.785911863,0.05,1,72.17871896,1,2,-2,3
8,visual,different_means,2,1,1,4.430282802,0.033,2,344.0003356,1,1,1,5
8,visual,different_means,1,2,1,-4.306229371,0.067,1,349.6555221,1,3,-2,3
8,visual,different_means,1,1,0,2.212023261,0.05,2,118.3535532,0,2,-1,4
8,visual,different_means,1,2,1,-5.047043562,0.05,1,270.5545584,1,2,-2,3
8,visual,different_means,1,1,0,-1.725018982,0.033,2,50.6956692,1,1,-1,4
1,visual,different_means,1,1,0,6.29447763,0.033,2,182.7267003,0,1,-1,4
1,visual,different_means,1,1,0,2.863299577,0.135,2,355.7894399,0,4,-1,4
1,visual,different_means,1,1,1,-9.21428876,0.067,1,151.7737217,1,3,-1,4
1,visual,different_means,1,1,0,4.311872287,0.05,2,90.71110243,0,2,-1,4
1,visual,different_means,1,1,0,5.797856088,0.033,2,175.085277,0,1,-1,4
1,visual,different_means,2,1,1,-1.36176564,0.135,2,220.6624263,0,4,1,5
2,visual,different_means,1,4,1,-5.451253701,0.135,1,148.9245089,1,4,-4,1
2,visual,different_means,2,4,1,4.524830356,0.135,2,15.5710431,1,4,4,8
2,visual,different_means,1,1,1,-12.85441422,0.033,1,99.09638415,1,1,-1,4
2,visual,different_means,1,4,1,-7.809611662,0.135,1,203.1310938,1,4,-4,1
2,visual,different_means,1,1,0,-1.229049626,0.05,2,312.9689097,1,2,-1,4
2,visual,different_means,1,1,1,-1.286227318,0.05,1,55.67864195,1,2,-1,4
3,visual,different_means,2,2,0,-4.421607319,0.033,1,286.2445373,0,1,2,6
3,visual,different_means,1,4,1,-2.230510519,0.067,1,351.3428885,1,3,-4,1
3,visual,different_means,1,3,0,-1.588830344,0.067,2,52.87064281,1,3,-3,2
3,visual,different_means,1,4,1,-9.961544134,0.135,1,17.72125722,1,4,-4,1
3,visual,different_means,2,1,0,-11.08376247,0.033,1,257.6999069,0,1,1,5
3,visual,different_means,2,1,0,-0.087458084,0.033,1,208.2359996,0,1,1,5
4,visual,different_means,1,2,1,-10.75648863,0.05,1,60.37160815,1,2,-2,3
4,visual,different_means,2,2,1,2.280356438,0.135,2,19.55492955,1,4,2,6
4,visual,different_means,2,1,0,-3.433234273,0.067,1,258.9367576,0,3,1,5
4,visual,different_means,2,1,0,1.855838837,0.067,1,190.3885663,1,3,1,5
4,visual,different_means,2,1,0,-10.91694811,0.033,1,96.16348432,0,1,1,5
4,visual,different_means,2,1,0,11.53601688,0.05,1,175.2926018,1,2,1,5
5,visual,different_means,1,1,0,-2.145599633,0.033,2,7.41987262,1,1,-1,4
5,visual,different_means,2,1,1,8.139215507,0.05,2,38.09445409,1,2,1,5
5,visual,different_means,1,1,0,0.754840625,0.05,2,288.2483122,0,2,-1,4
5,visual,different_means,1,3,1,-7.853653673,0.135,1,32.17866147,1,4,-3,2
5,visual,different_means,2,2,0,-8.452509701,0.05,1,318.6148825,0,2,2,6
5,visual,different_means,2,1,1,5.09398002,0.033,2,156.626423,1,1,1,5
6,visual,different_means,1,1,1,-5.380089326,0.033,1,301.5128508,1,1,-1,4
6,visual,different_means,1,1,0,16.30341167,0.033,2,23.48090122,0,1,-1,4
6,visual,different_means,2,1,0,-2.216251396,0.033,1,193.9273816,0,1,1,5
6,visual,different_means,1,2,1,-9.743906826,0.067,1,315.5541549,1,3,-2,3
6,visual,different_means,1,1,1,-8.692878349,0.135,1,287.8271583,1,4,-1,4
6,visual,different_means,2,1,1,8.744730586,0.135,2,46.10418454,1,4,1,5
7,visual,different_means,2,1,0,4.377230184,0.067,1,263.406156,1,3,1,5
7,visual,different_means,1,1,0,6.995260519,0.033,2,250.4913561,0,1,-1,4
7,visual,different_means,2,3,1,4.262394827,0.135,2,265.4632234,1,4,3,7
7,visual,different_means,1,1,0,9.965760915,0.05,2,191.6233794,0,2,-1,4
7,visual,different_means,1,1,0,-0.632411293,0.033,2,265.9579642,1,1,-1,4
7,visual,different_means,1,1,0,-1.008213881,0.033,2,301.9576935,1,1,-1,4
8,visual,different_means,2,3,1,5.175671733,0.135,2,149.8506672,1,4,3,7
8,visual,different_means,1,1,0,-2.180716086,0.067,2,288.8912802,1,3,-1,4
8,visual,different_means,1,1,1,-1.572357552,0.05,1,99.00571362,1,2,-1,4
8,visual,different_means,1,1,1,-0.603442618,0.033,1,159.8499561,1,1,-1,4
8,visual,different_means,1,2,0,-5.43152921,0.135,2,189.1244665,1,4,-2,3
8,visual,different_means,2,3,1,6.183915167,0.135,2,29.43825143,1,4,3,7
1,visual,different_means,1,1,1,5.29939439,0.033,1,355.4397198,0,1,-1,4
1,visual,different_means,1,1,0,1.619495915,0.033,2,187.5839377,0,1,-1,4
1,visual,different_means,1,1,1,1.012080432,0.05,1,123.9278319,0,2,-1,4
1,visual,different_means,1,1,0,-0.877028608,0.033,2,237.4868406,1,1,-1,4
1,visual,different_means,1,1,1,1.558554862,0.033,1,312.7210172,0,1,-1,4
1,visual,different_means,1,1,1,-9.836919801,0.05,1,95.43092473,1,2,-1,4
2,visual,different_means,1,1,0,2.396792335,0.033,2,253.2857276,0,1,-1,4
2,visual,different_means,2,4,0,9.098477473,0.05,1,242.9198863,1,2,4,8
2,visual,different_means,1,4,1,-7.031738047,0.135,1,146.5717956,1,4,-4,1
2,visual,different_means,1,4,1,-10.15971734,0.135,1,119.4075648,1,4,-4,1
2,visual,different_means,1,3,0,-7.604029728,0.067,2,203.197463,1,3,-3,2
2,visual,different_means,1,1,0,3.997288784,0.067,2,257.9985018,0,3,-1,4
3,visual,different_means,1,3,1,-8.219855884,0.05,1,212.9486236,1,2,-3,2
3,visual,different_means,1,1,0,7.58975853,0.033,2,157.0686074,0,1,-1,4
3,visual,different_means,1,3,1,-10.80924244,0.067,1,18.39481937,1,3,-3,2
3,visual,different_means,1,2,1,-6.708252722,0.05,1,186.9266562,1,2,-2,3
3,visual,different_means,2,1,1,-0.602490861,0.135,2,47.68469881,0,4,1,5
3,visual,different_means,2,1,0,-1.227723753,0.033,1,269.8550128,0,1,1,5
4,visual,different_means,2,2,0,-6.241440327,0.05,1,206.007281,0,2,2,6
4,visual,different_means,2,1,0,-2.908018763,0.05,1,187.770846,0,2,1,5
4,visual,different_means,2,1,1,2.766077094,0.067,2,120.3582577,1,3,1,5
4,visual,different_means,2,2,1,3.736341001,0.135,2,27.11958542,1,4,2,6
4,visual,different_means,1,1,1,-5.010944204,0.067,1,181.6122785,1,3,-1,4
4,visual,different_means,2,1,0,-7.045528761,0.033,1,218.6987816,0,1,1,5
5,visual,different_means,2,1,1,3.572787071,0.05,2,25.3758051,1,2,1,5
5,visual,different_means,2,1,1,-8.532027917,0.033,2,94.31268044,0,1,1,5
5,visual,different_means,1,3,1,0.41132692,0.135,1,152.7610246,0,4,-3,2
5,visual,different_means,1,3,1,-6.779163739,0.135,1,138.5513399,1,4,-3,2
5,visual,different_means,1,2,1,-9.285706083,0.067,1,258.2462307,1,3,-2,3
5,visual,different_means,2,2,1,3.984893572,0.067,2,18.42049442,1,3,2,6
6,visual,different_means,1,2,1,-3.762874181,0.067,1,161.6189168,1,3,-2,3
6,visual,different_means,2,1,1,4.749915254,0.067,2,166.6690255,1,3,1,5
6,visual,different_means,2,1,1,5.494872787,0.067,2,12.85922237,1,3,1,5
6,visual,different_means,2,1,0,2.215363577,0.05,1,123.8567875,1,2,1,5
6,visual,different_means,1,1,1,-5.628062749,0.067,1,123.2372796,1,3,-1,4
6,visual,different_means,1,1,0,5.614801218,0.067,2,348.5415009,0,3,-1,4
7,visual,different_means,1,1,1,-1.818099935,0.067,1,176.4528375,1,3,-1,4
7,visual,different_means,1,1,1,-5.626057288,0.05,1,5.982076572,1,2,-1,4
7,visual,different_means,2,1,1,5.121224555,0.05,2,75.67998872,1,2,1,5
7,visual,different_means,1,2,0,1.654328206,0.067,2,73.53350581,0,3,-2,3
7,visual,different_means,1,1,1,-3.665671196,0.033,1,103.4566084,1,1,-1,4
7,visual,different_means,1,3,1,-11.7025288,0.135,1,249.8352051,1,4,-3,2
8,visual,different_means,1,4,1,-7.172519959,0.067,1,151.2262464,1,3,-4,1
8,visual,different_means,1,2,0,-3.437506729,0.135,2,113.2582095,1,4,-2,3
8,visual,different_means,2,2,1,5.059639415,0.05,2,101.9529461,1,2,2,6
8,visual,different_means,2,4,1,4.689371928,0.135,2,335.9720986,1,4,4,8
8,visual,different_means,2,2,1,6.779702141,0.05,2,235.7815499,1,2,2,6
8,visual,different_means,1,2,1,-7.556374221,0.067,1,250.7591607,1,3,-2,3
1,visual,different_means,1,1,1,-1.677338739,0.05,1,76.8519382,1,2,-1,4
1,visual,different_means,1,1,0,1.201126393,0.067,2,37.56264287,0,3,-1,4
1,visual,different_means,2,2,1,13.13506635,0.135,2,15.2889461,1,4,2,6
1,visual,different_means,2,1,1,7.76768448,0.135,2,175.9056294,1,4,1,5
1,visual,different_means,1,1,0,0.979387081,0.067,2,153.1133343,0,3,-1,4
1,visual,different_means,2,1,1,0.884380085,0.067,2,92.68140827,1,3,1,5
2,visual,different_means,1,2,1,-2.588907392,0.135,1,58.66777261,1,4,-2,3
2,visual,different_means,1,2,1,-2.726257998,0.135,1,185.2132484,1,4,-2,3
2,visual,different_means,1,1,1,-1.20433035,0.05,1,195.7418191,1,2,-1,4
2,visual,different_means,1,1,1,-10.16883841,0.033,1,160.7624712,1,1,-1,4
2,visual,different_means,2,2,0,-1.039715205,0.135,1,136.4798511,0,4,2,6
2,visual,different_means,2,2,1,5.080262695,0.135,2,8.620776346,1,4,2,6
3,visual,different_means,2,4,0,5.932210435,0.067,1,323.293983,1,3,4,8
3,visual,different_means,2,4,1,7.555383319,0.135,2,209.595079,1,4,4,8
3,visual,different_means,1,3,0,-1.071751699,0.135,2,320.7514218,1,4,-3,2
3,visual,different_means,1,4,1,-5.205638562,0.033,1,171.6232754,1,1,-4,1
3,visual,different_means,1,4,1,-14.6374407,0.067,1,277.7614287,1,3,-4,1
3,visual,different_means,1,4,0,-3.752689129,0.05,2,209.9304772,1,2,-4,1
4,visual,different_means,1,2,1,-9.017734918,0.135,1,95.56553932,1,4,-2,3
4,visual,different_means,2,1,0,-8.088845947,0.067,1,116.026557,0,3,1,5
4,visual,different_means,2,1,0,-6.390546558,0.033,1,339.6049223,0,1,1,5
4,visual,different_means,2,1,1,2.693636293,0.135,2,49.17255342,1,4,1,5
4,visual,different_means,2,1,1,-3.837879814,0.033,2,54.47341889,0,1,1,5
4,visual,different_means,1,1,1,-13.54806819,0.05,1,351.5751135,1,2,-1,4
5,visual,different_means,2,1,0,-1.71515344,0.033,1,181.1097982,0,1,1,5
5,visual,different_means,1,3,1,-12.2927077,0.135,1,190.7566675,1,4,-3,2
5,visual,different_means,2,1,0,-7.540574234,0.033,1,351.6826329,0,1,1,5
5,visual,different_means,1,1,0,-2.044971351,0.135,2,87.28296345,1,4,-1,4
5,visual,different_means,1,1,0,1.40336602,0.033,2,287.7469614,0,1,-1,4
5,visual,different_means,1,1,1,-4.785631345,0.05,1,195.9922458,1,2,-1,4
6,visual,different_means,2,3,0,-5.775373123,0.033,1,66.89478381,0,1,3,7
6,visual,different_means,1,2,1,-6.92530437,0.033,1,307.6730591,1,1,-2,3
6,visual,different_means,2,2,1,2.015898545,0.05,2,5.58078332,1,2,2,6
6,visual,different_means,1,1,1,-1.853076473,0.033,1,177.9419737,1,1,-1,4
6,visual,different_means,2,2,0,2.843207822,0.05,1,16.85267375,1,2,2,6
6,visual,different_means,1,1,0,6.844482309,0.05,2,7.90625048,0,2,-1,4
7,visual,different_means,1,1,0,7.777931199,0.067,2,89.65413139,0,3,-1,4
7,visual,different_means,1,1,1,1.642405963,0.033,1,307.0842829,0,1,-1,4
7,visual,different_means,1,2,1,-10.0600945,0.067,1,37.9481314,1,3,-2,3
7,visual,different_means,1,1,1,-4.307673595,0.033,1,138.48191,1,1,-1,4
7,visual,different_means,1,1,0,4.153142594,0.067,2,9.668475334,0,3,-1,4
7,visual,different_means,2,2,1,5.433406745,0.05,2,320.3751067,1,2,2,6
8,visual,different_means,1,1,1,-9.133323839,0.033,1,58.80140689,1,1,-1,4
8,visual,different_means,1,1,0,-1.372361397,0.033,2,151.3824082,1,1,-1,4
8,visual,different_means,1,2,1,-2.754695247,0.135,1,96.84264973,1,4,-2,3
8,visual,different_means,1,1,1,11.87436886,0.033,1,47.51799325,0,1,-1,4
8,visual,different_means,1,2,0,0.018022013,0.033,2,218.011064,0,1,-2,3
8,visual,different_means,2,2,1,14.9257758,0.05,2,3.74599409,1,2,2,6
1,visual,different_means,1,1,1,-11.59349916,0.033,1,337.7990555,1,1,-1,4
1,visual,different_means,1,1,1,3.090558813,0.067,1,193.5809209,0,3,-1,4
1,visual,different_means,1,1,1,-1.896857651,0.067,1,234.2529605,1,3,-1,4
1,visual,different_means,1,1,0,4.374359456,0.033,2,128.4092811,0,1,-1,4
1,visual,different_means,1,1,1,0.647503711,0.033,1,230.8436307,0,1,-1,4
1,visual,different_means,2,1,1,3.483587719,0.067,2,142.639142,1,3,1,5
2,visual,different_means,2,2,1,8.713757447,0.05,2,228.3064034,1,2,2,6
2,visual,different_means,1,1,0,4.549226188,0.033,2,231.3341099,0,1,-1,4
2,visual,different_means,2,3,0,2.779519519,0.135,1,186.3164509,1,4,3,7
2,visual,different_means,2,3,1,2.922715265,0.135,2,268.0990066,1,4,3,7
2,visual,different_means,1,1,1,-3.374750109,0.05,1,23.29669582,1,2,-1,4
2,visual,different_means,1,3,1,-5.010705289,0.135,1,1.518596303,1,4,-3,2
3,visual,different_means,1,4,1,-14.58677167,0.135,1,164.321772,1,4,-4,1
3,visual,different_means,1,4,1,-2.585570322,0.067,1,279.4497107,1,3,-4,1
3,visual,different_means,2,3,0,-1.552459894,0.067,1,247.8150067,0,3,3,7
3,visual,different_means,1,2,1,-0.747754553,0.033,1,278.6951661,1,1,-2,3
3,visual,different_means,2,4,1,9.653953325,0.135,2,356.9928911,1,4,4,8
3,visual,different_means,1,4,1,-5.438806355,0.135,1,118.2177052,1,4,-4,1
4,visual,different_means,2,2,0,-4.799556318,0.067,1,75.81665186,0,3,2,6
4,visual,different_means,2,1,0,0.250137963,0.067,1,290.8356424,1,3,1,5
4,visual,different_means,2,2,1,6.951336251,0.05,2,303.5497846,1,2,2,6
4,visual,different_means,1,1,0,8.099257728,0.033,2,344.9711754,0,1,-1,4
4,visual,different_means,2,1,0,1.339076491,0.05,1,224.4591966,1,2,1,5
4,visual,different_means,2,1,1,-1.623708675,0.033,2,337.3394041,0,1,1,5
5,visual,different_means,1,3,1,0.693207492,0.05,1,26.3338576,0,2,-3,2
5,visual,different_means,2,3,1,10.66985607,0.135,2,15.43935067,1,4,3,7
5,visual,different_means,2,1,0,-7.944256284,0.033,1,92.03699648,0,1,1,5
5,visual,different_means,2,2,1,5.882085318,0.067,2,205.8767207,1,3,2,6
5,visual,different_means,1,1,0,0.104181308,0.05,2,211.9514191,0,2,-1,4
5,visual,different_means,1,1,1,-3.544261468,0.05,1,59.13281932,1,2,-1,4
6,visual,different_means,1,1,1,1.281613045,0.033,1,299.20633,0,1,-1,4
6,visual,different_means,2,1,0,-0.067064888,0.033,1,182.3997389,0,1,1,5
6,visual,different_means,1,1,0,-5.038637246,0.05,2,159.8003059,1,2,-1,4
6,visual,different_means,1,1,1,-5.862566128,0.05,1,279.6415078,1,2,-1,4
6,visual,different_means,1,2,1,-10.19530776,0.067,1,83.41717213,1,3,-2,3
6,visual,different_means,2,1,0,-2.337305435,0.067,1,238.387803,0,3,1,5
7,visual,different_means,2,1,1,1.887254347,0.033,2,29.74007568,1,1,1,5
7,visual,different_means,2,4,1,13.20294252,0.135,2,351.0682636,1,4,4,8
7,visual,different_means,1,1,0,-3.230065075,0.05,2,216.1447682,1,2,-1,4
7,visual,different_means,2,2,1,3.853562334,0.067,2,27.59282409,1,3,2,6
7,visual,different_means,2,2,1,6.859032073,0.067,2,137.8948995,1,3,2,6
7,visual,different_means,2,1,1,5.242400143,0.033,2,223.9819175,1,1,1,5
8,visual,different_means,2,1,0,-1.958283161,0.05,1,14.49968724,0,2,1,5
8,visual,different_means,1,1,0,-1.611049688,0.067,2,339.4374823,1,3,-1,4
8,visual,different_means,1,1,1,-2.051355126,0.033,1,341.8812344,1,1,-1,4
8,visual,different_means,1,2,1,-12.70685283,0.05,1,119.3063589,1,2,-2,3
8,visual,different_means,2,2,1,8.146635251,0.067,2,265.164561,1,3,2,6
8,visual,different_means,2,4,0,7.294026167,0.135,1,297.4614181,1,4,4,8
1,visual,different_means,2,1,1,4.949931509,0.135,2,327.1132765,1,4,1,5
1,visual,different_means,1,2,1,-11.87152912,0.135,1,154.4911924,1,4,-2,3
1,visual,different_means,1,1,1,0.202864166,0.067,1,231.9946633,0,3,-1,4
1,visual,different_means,1,1,0,11.41848951,0.067,2,64.27147674,0,3,-1,4
1,visual,different_means,1,2,1,-12.50247824,0.135,1,135.671933,1,4,-2,3
1,visual,different_means,1,1,0,9.824136413,0.05,2,225.189746,0,2,-1,4
2,visual,different_means,2,1,0,-5.436868782,0.033,1,287.9712165,0,1,1,5
2,visual,different_means,1,1,1,-9.964941423,0.033,1,60.54098158,1,1,-1,4
2,visual,different_means,1,2,1,0.906146598,0.135,1,287.0802558,0,4,-2,3
2,visual,different_means,1,1,1,-0.373757709,0.033,1,256.357659,1,1,-1,4
2,visual,different_means,1,3,1,-5.345695347,0.135,1,22.47559921,1,4,-3,2
2,visual,different_means,1,1,1,-8.14213522,0.05,1,33.01983017,1,2,-1,4
3,visual,different_means,1,2,0,2.309712989,0.067,2,207.536036,0,3,-2,3
3,visual,different_means,2,4,0,3.417850968,0.05,1,241.3415151,1,2,4,8
3,visual,different_means,1,2,1,-3.813764375,0.05,1,56.41824825,1,2,-2,3
3,visual,different_means,2,2,1,8.798636076,0.05,2,271.1899565,1,2,2,6
3,visual,different_means,1,4,1,-8.452482526,0.05,1,168.5736879,1,2,-4,1
3,visual,different_means,1,4,1,-5.841566256,0.05,1,243.9459552,1,2,-4,1
4,visual,different_means,2,2,1,4.224102787,0.05,2,190.0552084,1,2,2,6
4,visual,different_means,2,1,1,1.107415285,0.033,2,323.650462,1,1,1,5
4,visual,different_means,1,2,1,-5.08106908,0.135,1,333.529984,1,4,-2,3
4,visual,different_means,2,1,1,10.2883042,0.05,2,202.4489433,1,2,1,5
4,visual,different_means,1,1,1,-4.601212901,0.067,1,168.4465481,1,3,-1,4
4,visual,different_means,1,1,1,-12.27035852,0.05,1,336.0708292,1,2,-1,4
5,visual,different_means,1,1,0,-0.630772902,0.05,2,32.85623347,1,2,-1,4
5,visual,different_means,1,1,1,-5.238902683,0.033,1,42.40045299,1,1,-1,4
5,visual,different_means,1,2,0,1.085630643,0.067,2,72.02501501,0,3,-2,3
5,visual,different_means,1,3,1,-9.018406222,0.135,1,119.1112846,1,4,-3,2
5,visual,different_means,1,1,1,-7.083447188,0.05,1,294.5636409,1,2,-1,4
5,visual,different_means,1,3,1,-7.460319963,0.135,1,304.4092916,1,4,-3,2
6,visual,different_means,1,2,1,-3.148665184,0.135,1,139.1741837,1,4,-2,3
6,visual,different_means,1,2,0,-2.236692895,0.067,2,330.032461,1,3,-2,3
6,visual,different_means,1,2,0,-1.698200701,0.033,2,179.3367702,1,1,-2,3
6,visual,different_means,2,1,1,2.000578693,0.135,2,339.9803179,1,4,1,5
6,visual,different_means,1,1,0,2.093007364,0.033,2,35.01493202,0,1,-1,4
6,visual,different_means,2,2,1,4.66553147,0.067,2,274.0458714,1,3,2,6
7,visual,different_means,1,1,1,-4.315865469,0.135,1,84.13531596,1,4,-1,4
7,visual,different_means,2,1,1,7.696385539,0.067,2,354.0163465,1,3,1,5
7,visual,different_means,2,1,0,1.912441315,0.067,1,159.4423636,1,3,1,5
7,visual,different_means,1,1,1,-7.007520458,0.05,1,117.002802,1,2,-1,4
7,visual,different_means,1,1,0,4.415932878,0.05,2,258.5489419,0,2,-1,4
7,visual,different_means,1,1,0,6.632417705,0.05,2,175.7437366,0,2,-1,4
8,visual,different_means,2,2,1,2.003866313,0.067,2,86.14832754,1,3,2,6
8,visual,different_means,1,2,1,-9.638495071,0.05,1,141.1404205,1,2,-2,3
8,visual,different_means,1,3,1,-4.122926095,0.067,1,355.745888,1,3,-3,2
8,visual,different_means,1,2,1,-2.558515514,0.05,1,44.02767747,1,2,-2,3
8,visual,different_means,2,2,0,2.177814117,0.067,1,128.310004,1,3,2,6
8,visual,different_means,1,1,0,-4.732544514,0.033,2,58.01183326,1,1,-1,4
1,visual,different_means,2,1,1,13.39819843,0.067,2,348.5316629,1,3,1,5
1,visual,different_means,1,1,0,2.901540313,0.05,2,222.0134773,0,2,-1,4
1,visual,different_means,1,1,0,-5.190275553,0.067,2,167.9645779,1,3,-1,4
1,visual,different_means,2,1,1,-4.315098245,0.135,2,43.60027348,0,4,1,5
1,visual,different_means,1,1,0,-0.456770685,0.05,2,302.1551224,1,2,-1,4
1,visual,different_means,2,2,1,11.43463342,0.067,2,345.7140603,1,3,2,6
2,visual,different_means,2,1,0,-2.582428433,0.05,1,62.76648378,0,2,1,5
2,visual,different_means,1,4,0,-10.13271908,0.05,2,6.649386309,1,2,-4,1
2,visual,different_means,1,1,1,-4.351122343,0.067,1,23.31142516,1,3,-1,4
2,visual,different_means,1,3,1,-10.92492974,0.05,1,294.4917832,1,2,-3,2
2,visual,different_means,1,3,0,-3.471569257,0.135,2,32.23591672,1,4,-3,2
2,visual,different_means,2,3,1,12.89836289,0.067,2,172.7931385,1,3,3,7
3,visual,different_means,2,4,0,-11.72043697,0.05,1,54.32715457,0,2,4,8
3,visual,different_means,2,1,1,-1.600700649,0.033,2,315.6428795,0,1,1,5
3,visual,different_means,1,1,1,4.260697872,0.05,1,111.0993237,0,2,-1,4
3,visual,different_means,1,4,1,-1.403732819,0.05,1,33.61898076,1,2,-4,1
3,visual,different_means,2,4,1,2.142566098,0.067,2,139.5549099,1,3,4,8
3,visual,different_means,2,1,0,1.284070847,0.05,1,285.2606449,1,2,1,5
4,visual,different_means,2,2,0,-2.574950384,0.05,1,356.1889129,0,2,2,6
4,visual,different_means,2,1,1,-1.307011662,0.135,2,263.9223031,0,4,1,5
4,visual,different_means,1,1,0,-0.599344239,0.033,2,233.349789,1,1,-1,4
4,visual,different_means,1,1,1,-2.714029903,0.067,1,143.8032066,1,3,-1,4
4,visual,different_means,2,2,1,4.076059415,0.135,2,255.9236496,1,4,2,6
4,visual,different_means,1,1,1,-7.799051114,0.05,1,136.3792483,1,2,-1,4
5,visual,different_means,1,1,0,13.27823825,0.033,2,340.9690816,0,1,-1,4
5,visual,different_means,1,1,0,1.394029288,0.05,2,316.033714,0,2,-1,4
5,visual,different_means,1,2,0,8.381156972,0.033,2,30.50940028,0,1,-2,3
5,visual,different_means,2,1,0,-4.836412774,0.05,1,308.3338251,0,2,1,5
5,visual,different_means,1,3,1,-15.20035115,0.067,1,282.5354238,1,3,-3,2
5,visual,different_means,1,3,1,-0.809783667,0.135,1,252.1031551,1,4,-3,2
6,visual,different_means,2,3,0,-8.47297717,0.05,1,108.9128477,0,2,3,7
6,visual,different_means,1,2,0,-5.40522031,0.05,2,259.1913552,1,2,-2,3
6,visual,different_means,2,2,0,-1.012884217,0.05,1,194.4556443,0,2,2,6
6,visual,different_means,1,1,1,-0.875488849,0.033,1,299.2643214,1,1,-1,4
6,visual,different_means,1,1,0,4.065664463,0.033,2,326.8637098,0,1,-1,4
6,visual,different_means,1,1,0,-2.049661816,0.033,2,348.8231244,1,1,-1,4
7,visual,different_means,2,2,1,7.59068738,0.067,2,275.2128599,1,3,2,6
7,visual,different_means,2,2,1,9.461362345,0.05,2,195.6923336,1,2,2,6
7,visual,different_means,1,4,1,-7.005607114,0.135,1,351.7684028,1,4,-4,1
7,visual,different_means,2,4,1,14.0983573,0.135,2,38.81907862,1,4,4,8
7,visual,different_means,1,1,1,-1.227999629,0.05,1,105.3757341,1,2,-1,4
7,visual,different_means,1,1,1,-8.212365844,0.05,1,20.12424782,1,2,-1,4
